pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
HQ866490.1.880_U	HQ866490	1	880	Eukaryota	Stramenopiles	Stramenopiles_X	Bicoecea	Bicoecea_X	Bicoecea_XX	Bicoecea_XXX	Bicoecea_XXX_sp.					ENV	Uncultured eukaryote clone SGSU420 18S ribosomal RNA gene, partial					SGSU420		"Saanich Inlet, oxygenated marine water column, 100 m depth"""			06-juil.-06		Canada: Vancouver																		environmental								
JQ782004.1.1784_U	JQ782004	1	1784	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1C	MAST-1C_X	MAST-1C_X_sp.					ENV	Uncultured stramenopile clone 155D3Be4vg 18S ribosomal RNA gene,					155D3Be4vg		"marine water samples collected in October 2007 along a transect from the Monterey Bay to oligotrophic Pacific Ocean waters (CalCOFI Line 67)"""			06-oct.-07		Pacific Ocean	33.29 N 129.43 W	Engman, G., Welsh, R.M., Worden, A.Z.																environmental			33.29	-129.43				
HQ865557.1.876_U	HQ865557	1	876	Eukaryota	Stramenopiles	Stramenopiles_X	Bicoecea	Bicoecea_X	Bicoecea_XX	Bicoecea_XXX	Bicoecea_XXX_sp.					ENV	Uncultured eukaryote clone SGSF823 18S ribosomal RNA gene, partial					SGSF823		"Saanich Inlet, micro-oxic marine water column, 120 m depth"""			18-Feb-2006		Canada: Vancouver																		environmental								
GU823376.1.1071_U	GU823376	1	1071	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1B	MAST-1B_X	MAST-1B_X_sp.					ENV	Uncultured stramenopile clone BCA5F13RM1C12 18S ribosomal RNA gene,					BCA5F13RM1C12		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
HQ869097.1.888_U	HQ869097	1	888	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-8	MAST-8A	MAST-8A_X	MAST-8A_X_sp.					ENV	Uncultured eukaryote clone SHAX614 18S ribosomal RNA gene, partial					SHAX614		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
HQ865817.1.886_U	HQ865817	1	886	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-22	MAST-22A	MAST-22A_X	MAST-22A_X_sp.					ENV	Uncultured eukaryote clone SI021806_215_SGSI1133 18S ribosomal RNA					SI021806_215_SGSI1133		"Saanich Inlet, anoxic marine water column, 200 m depth"""			18-Feb-2006		Canada: Vancouver																		environmental								
GU823931.1.1063_U	GU823931	1	1063	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-21	MAST-21_X	MAST-21_XX	MAST-21_XX_sp.					ENV	Uncultured eukaryote clone BCB5F13RJ2C06 18S ribosomal RNA gene,					BCB5F13RJ2C06		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
AY046834.1.1186_U	AY046834	1	1186	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-9	MAST-9A	MAST-9A_X	MAST-9A_X_sp.			1		ENV	Uncultured eukaryote isolate C3_E004 18S ribosomal RNA gene,															"isolated from Guaymas hydrothermal sediment core C 2-3 cm layer"""															environmental								
HQ866710.1.880_U	HQ866710	1	880	Eukaryota	Stramenopiles	Stramenopiles_X	Bicoecea	Bicoecea_X	Bicoecea_XX	Bicoecea_XXX	Bicoecea_XXX_sp.					ENV	Uncultured eukaryote clone SGSY1459 18S ribosomal RNA gene, partial					SGSY1459		"Saanich Inlet, micro-oxic marine water column, 120 m depth"""			06-juil.-06		Canada: Vancouver																		environmental								
DQ029012.1.814_U	DQ029012	1	814	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1C	MAST-1C_X	MAST-1C_X_sp.					ENV	Uncultured stramenopile clone NOR46.17 18S ribosomal RNA gene,					NOR46.17		Greenland Barents Norwegian Seas																							environmental								
HQ870192.1.857_U	HQ870192	1	857	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3A	MAST-3A_X	MAST-3A_X_sp.					ENV	Uncultured eukaryote clone SHZX592 18S ribosomal RNA gene, partial					SHZX592		"Saanich Inlet, oxygenated marine water column, 100 m depth"""			14-Apr-2008		Canada: Vancouver																		environmental								
GU170212.1.1800_U	GU170212	1	1800	Eukaryota	Stramenopiles	Stramenopiles_X	Placidideae	Placidideae_X	Placidideae_XX	Placidideae_XXX	Placidideae_XXX_sp.					PLN	Stramenopile sp. MESS13 18S ribosomal RNA gene, partial sequence.							Salt Spring Island at 65 ppt salinity					Canada																										
HQ866005.1.869_U	HQ866005	1	869	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-22	MAST-22A	MAST-22A_X	MAST-22A_X_sp.					ENV	Uncultured eukaryote clone SI021806_215_SGSI957 18S ribosomal RNA					SI021806_215_SGSI957		"Saanich Inlet, anoxic marine water column, 200 m depth"""			18-Feb-2006		Canada: Vancouver																		environmental								
JN836299.1.963_U	JN836299	1	963	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4C	MAST-4C_X	MAST-4C_X_sp.					ENV	Uncultured stramenopile clone M_BL43.4 18S ribosomal RNA gene,					M_BL43.4		surface water from Mediterranean Sea						37.20 N 0.33 E																	environmental			37.2	0.33				
GU823007.1.1071_U	GU823007	1	1071	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1B	MAST-1B_X	MAST-1B_X_sp.					ENV	Uncultured stramenopile clone AI5F15RM3G08 18S ribosomal RNA gene,					AI5F15RM3G08		"micro-oxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
JN836298.1.963_U	JN836298	1	963	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4C	MAST-4C_X	MAST-4C_X_sp.					ENV	Uncultured stramenopile clone M_BL43.1 18S ribosomal RNA gene,					M_BL43.1		surface water from Mediterranean Sea						37.20 N 0.33 E																	environmental			37.2	0.33				
JQ956064.1.969_U	JQ956064	1	969	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1C	MAST-1C_X	MAST-1C_X_sp.					ENV	Uncultured eukaryote clone CB432L12 18S ribosomal RNA gene, partial					CB432L12		"water sample taken from 65 m depth at station MK-1 from C3O cruise, Beaufort Sea"""			02-Aug-2007		Canada: Arctic region	70.23 N 140.00 W		PCR_primers=fwd_name: nsf4/18, rev_name: eukr															environmental			70.23	-140				
JQ781989.1.1805_U	JQ781989	1	1805	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4A	MAST-4A_X	MAST-4A_X_sp.					ENV	Uncultured stramenopile clone 155D8Be8X7 18S ribosomal RNA gene,					155D8Be8X7		"marine water samples collected in October 2007 along a transect from the Monterey Bay to oligotrophic Pacific Ocean waters (CalCOFI Line 67)"""			06-oct.-07		Pacific Ocean	33.29 N 129.43 W	Engman, G., Welsh, R.M., Worden, A.Z.																environmental			33.29	-129.43				
JQ781997.1.1810_U	JQ781997	1	1810	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3E	MAST-3E_X	MAST-3E_X_sp.					ENV	Uncultured stramenopile clone 155D3Ae6eV 18S ribosomal RNA gene,					155D3Ae6eV		"marine water samples collected in October 2007 along a transect from the Monterey Bay to oligotrophic Pacific Ocean waters (CalCOFI Line 67)"""			06-oct.-07		Pacific Ocean	33.29 N 129.43 W	Engman, G., Welsh, R.M., Worden, A.Z.																environmental			33.29	-129.43				
HQ868811.1.883_U	HQ868811	1	883	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3A	MAST-3A_X	MAST-3A_X_sp.					ENV	Uncultured eukaryote clone SHAX1057 18S ribosomal RNA gene, partial					SHAX1057		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
JQ781972.1.1807_U	JQ781972	1	1807	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-8	MAST-8B	MAST-8B_X	MAST-8B_X_sp.					ENV	Uncultured stramenopile clone 155D8Ae6EV 18S ribosomal RNA gene,					155D8Ae6EV		"marine water samples collected in October 2007 along a transect from the Monterey Bay to oligotrophic Pacific Ocean waters (CalCOFI Line 67)"""			06-oct.-07		Pacific Ocean	33.29 N 129.43 W	Engman, G., Welsh, R.M., Worden, A.Z.																environmental			33.29	-129.43				
HQ868149.1.883_U	HQ868149	1	883	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4B	MAST-4B_X	MAST-4B_X_sp.					ENV	Uncultured eukaryote clone SHAT489 18S ribosomal RNA gene, partial					SHAT489		"Saanich Inlet, oxygenated marine water column, 200 m depth"""			14-nov.-06		Canada: Vancouver																		environmental								
HQ868905.1.881_U	HQ868905	1	881	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1A	MAST-1A_X	MAST-1A_X_sp.					ENV	Uncultured eukaryote clone SHAX391 18S ribosomal RNA gene, partial					SHAX391		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
HQ867527.1.868_U	HQ867527	1	868	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-7	MAST-7A	MAST-7A_X	MAST-7A_X_sp.					ENV	Uncultured eukaryote clone SHAH512 18S ribosomal RNA gene, partial					SHAH512		"Saanich Inlet, oxygenated marine water column, 100 m depth"""			14-nov.-06		Canada: Vancouver																		environmental								
GU823126.1.1079_U	GU823126	1	1079	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3D	MAST-3D_X	MAST-3D_X_sp.					ENV	Uncultured stramenopile clone BCA5F13RM2B05 18S ribosomal RNA gene,					BCA5F13RM2B05		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
DQ337361.1.835_U	DQ337361	1	835	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1D	MAST-1D_X	MAST-1D_X_sp.					ENV	Uncultured marine eukaryote clone IND70.07 18S ribosomal RNA gene,					IND70.07		ocean water					Indian Ocean: 5 meters depth	12.13 S 96.47 E																	environmental			-12.13	96.47				
EU561896.1.816_U	EU561896	1	816	Eukaryota	Stramenopiles	Stramenopiles_X	Bicoecea	Anoecales	Caecitellaceae	Caecitellus	Caecitellus_sp.					ENV	Uncultured marine eukaryote clone IND58.26 18S ribosomal RNA gene,					IND58.26		ocean water; 5m depth					Indian Ocean																		environmental								
GU825398.1.1244_U	GU825398	1	1244	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-17	MAST-17_X	MAST-17_XX	MAST-17_XX_sp.					ENV	Uncultured eukaryote clone BCA5F15RM3A03 18S ribosomal RNA gene,					BCA5F15RM3A03		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
HQ866795.1.880_U	HQ866795	1	880	Eukaryota	Stramenopiles	Stramenopiles_X	Bicoecea	Bicoecea_X	Bicoecea_XX	Bicoecea_XXX	Bicoecea_XXX_sp.					ENV	Uncultured eukaryote clone SGSY1174 18S ribosomal RNA gene, partial					SGSY1174		"Saanich Inlet, micro-oxic marine water column, 120 m depth"""			06-juil.-06		Canada: Vancouver																		environmental								
HQ865088.1.891_U	HQ865088	1	891	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1A	MAST-1A_X	MAST-1A_X_sp.					ENV	Uncultured eukaryote clone SGPX687 18S ribosomal RNA gene, partial					SGPX687		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			18-Feb-2006		Canada: Vancouver																		environmental								
HQ865966.1.886_U	HQ865966	1	886	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-22	MAST-22A	MAST-22A_X	MAST-22A_X_sp.					ENV	Uncultured eukaryote clone SI021806_215_SGSI911 18S ribosomal RNA					SI021806_215_SGSI911		"Saanich Inlet, anoxic marine water column, 200 m depth"""			18-Feb-2006		Canada: Vancouver																		environmental								
HQ865127.1.879_U	HQ865127	1	879	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1A	MAST-1A_X	MAST-1A_X_sp.					ENV	Uncultured eukaryote clone SGPX738 18S ribosomal RNA gene, partial					SGPX738		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			18-Feb-2006		Canada: Vancouver																		environmental								
JQ781901.1.1810_U	JQ781901	1	1810	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3C	MAST-3C_X	MAST-3C_X_sp.					ENV	Uncultured stramenopile clone H3S1Ae535 18S ribosomal RNA gene,					H3S1Ae535		marine water			10-oct.-07		USA: Monterey Bay	36.74 N 122.02 W	Welsh, R.M., Engman, G., Worden, A.Z.																environmental			36.74	-122.02				
AY256318.1.1212_U	AY256318	1	1212	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-21	MAST-21_X	MAST-21_XX	MAST-21_XX_sp.					ENV	Uncultured eukaryote isolate D113 small subunit ribosomal RNA gene,							permanently anoxic deep-sea basin																							environmental								
FJ410649.1.800_U	FJ410649	1	800	Eukaryota	Stramenopiles	Stramenopiles_X	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.					ENV	Uncultured bicosoecid clone EBF12.136 18S ribosomal RNA gene,					EBF12.136		freshwater lake					China																		environmental								
HQ866612.1.879_U	HQ866612	1	879	Eukaryota	Stramenopiles	Stramenopiles_X	Bicoecea	Bicoecea_X	Bicoecea_XX	Bicoecea_XXX	Bicoecea_XXX_sp.					ENV	Uncultured eukaryote clone SGSY1347 18S ribosomal RNA gene, partial					SGSY1347		"Saanich Inlet, micro-oxic marine water column, 120 m depth"""			06-juil.-06		Canada: Vancouver																		environmental								
HQ865458.1.879_U	HQ865458	1	879	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4E	MAST-4E_X	MAST-4E_X_sp.					ENV	Uncultured eukaryote clone SGSF1094 18S ribosomal RNA gene, partial					SGSF1094		"Saanich Inlet, micro-oxic marine water column, 120 m depth"""			18-Feb-2006		Canada: Vancouver																		environmental								
HQ866575.1.874_U	HQ866575	1	874	Eukaryota	Stramenopiles	Stramenopiles_X	Bicoecea	Bicoecea_X	Bicoecea_XX	Bicoecea_XXX	Bicoecea_XXX_sp.					ENV	Uncultured eukaryote clone SGSY1307 18S ribosomal RNA gene, partial					SGSY1307		"Saanich Inlet, micro-oxic marine water column, 120 m depth"""			06-juil.-06		Canada: Vancouver																		environmental								
KC147312.1.1034_U	KC147312	1	1034	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1A	MAST-1A_X	MAST-1A_X_sp.					ENV	Uncultured marine eukaryote clone MA7.14 18S ribosomal RNA gene,					MA7.14		enriched seawater incubation																							environmental								
GU823211.1.1406_U	GU823211	1	1406	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3D	MAST-3D_X	MAST-3D_X_sp.					ENV	Uncultured stramenopile clone AB3F14RJ2A12 18S ribosomal RNA gene,					AB3F14RJ2A12		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
EF620521.1.1717_U	EF620521	1	1717	Eukaryota	Stramenopiles	Stramenopiles_X	Bicoecea	Anoecales	Cafeteriaceae	Cafeteria	Cafeteria_sp.					ENV	Uncultured bicosoecid clone OC4.1 18S ribosomal RNA gene, partial					OC4.1		"enrichment of heterotrophic flagellates started from a surface sample from the central Indian Ocean"""			01-juin-03		Indian Ocean	17.1758 S 83.6752 E																	environmental			-17.1758	83.6752				
GU823394.1.1196_U	GU823394	1	1196	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-9	MAST-9B	MAST-9B_X	MAST-9B_X_sp.					ENV	Uncultured stramenopile clone BC95F15RM3D04 18S ribosomal RNA gene,					BC95F15RM3D04		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
HQ866102.1.890_U	HQ866102	1	890	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-22	MAST-22A	MAST-22A_X	MAST-22A_X_sp.					ENV	Uncultured eukaryote clone SI021806_215_SGSI1064 18S ribosomal RNA					SI021806_215_SGSI1064		"Saanich Inlet, anoxic marine water column, 200 m depth"""			18-Feb-2006		Canada: Vancouver																		environmental								
EU545681.1.961_U	EU545681	1	961	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1C	MAST-1C_X	MAST-1C_X_sp.					ENV	Uncultured eukaryote clone 1_165 18S ribosomal RNA gene, partial					1_165		marine sediment																							environmental								
JQ782033.1.1804_U	JQ782033	1	1804	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4A	MAST-4A_X	MAST-4A_X_sp.					ENV	Uncultured stramenopile clone 70S8Be8Pw 18S ribosomal RNA gene,					70S8Be8Pw		"marine water samples collected in October 2007 along a transect from the Monterey Bay to oligotrophic Pacific Ocean waters (CalCOFI Line 67)"""			09-oct.-07		Pacific Ocean	36.13 N 123.49 W	Engman, G., Welsh, R.M., Worden, A.Z.																environmental			36.13	-123.49				
HQ868467.1.872_U	HQ868467	1	872	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3F	MAST-3F_X	MAST-3F_X_sp.					ENV	Uncultured eukaryote clone SHAX692 18S ribosomal RNA gene, partial					SHAX692		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
GU823653.1.1195_U	GU823653	1	1195	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-9	MAST-9B	MAST-9B_X	MAST-9B_X_sp.					ENV	Uncultured stramenopile clone BC95F15RM3F08 18S ribosomal RNA gene,					BC95F15RM3F08		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
JQ781911.1.1807_U	JQ781911	1	1807	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3C	MAST-3C_X	MAST-3C_X_sp.					ENV	Uncultured stramenopile clone H3S1Ae555 18S ribosomal RNA gene,					H3S1Ae555		marine water			10-oct.-07		USA: Monterey Bay	36.74 N 122.02 W	Welsh, R.M., Engman, G., Worden, A.Z.																environmental			36.74	-122.02				
HQ866660.1.891_U	HQ866660	1	891	Eukaryota	Stramenopiles	Stramenopiles_X	Bicoecea	Bicoecea_X	Bicoecea_XX	Bicoecea_XXX	Bicoecea_XXX_sp.					ENV	Uncultured eukaryote clone SGSY1400 18S ribosomal RNA gene, partial					SGSY1400		"Saanich Inlet, micro-oxic marine water column, 120 m depth"""			06-juil.-06		Canada: Vancouver																		environmental								
HQ869953.1.865_U	HQ869953	1	865	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-20	MAST-20_X	MAST-20_XX	MAST-20_XX_sp.					ENV	Uncultured eukaryote clone SHBI703 18S ribosomal RNA gene, partial					SHBI703		"Saanich Inlet, anoxic marine water column, 200 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
GU823993.1.1063_U	GU823993	1	1063	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-21	MAST-21_X	MAST-21_XX	MAST-21_XX_sp.					ENV	Uncultured eukaryote clone BCB5F13RJ3A06 18S ribosomal RNA gene,					BCB5F13RJ3A06		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
HQ866568.1.880_U	HQ866568	1	880	Eukaryota	Stramenopiles	Stramenopiles_X	Bicoecea	Bicoecea_X	Bicoecea_XX	Bicoecea_XXX	Bicoecea_XXX_sp.					ENV	Uncultured eukaryote clone SGSY1300 18S ribosomal RNA gene, partial					SGSY1300		"Saanich Inlet, micro-oxic marine water column, 120 m depth"""			06-juil.-06		Canada: Vancouver																		environmental								
HQ865424.1.895_U	HQ865424	1	895	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3A	MAST-3A_X	MAST-3A_X_sp.					ENV	Uncultured eukaryote clone SGSA467 18S ribosomal RNA gene, partial					SGSA467		"Saanich Inlet, oxygenated marine water column, 100 m depth"""			18-Feb-2006		Canada: Vancouver																		environmental								
HQ865802.1.886_U	HQ865802	1	886	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-22	MAST-22A	MAST-22A_X	MAST-22A_X_sp.					ENV	Uncultured eukaryote clone SI021806_215_SGSI1114 18S ribosomal RNA					SI021806_215_SGSI1114		"Saanich Inlet, anoxic marine water column, 200 m depth"""			18-Feb-2006		Canada: Vancouver																		environmental								
DQ121424.1.1651_U	DQ121424	1	1651	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1C	MAST-1C_X	MAST-1C_X_sp.			1		ENV	Uncultured marine eukaryote clone CD8.02 18S ribosomal RNA gene,					CD8.02		seawater																							environmental								
HQ867569.1.870_U	HQ867569	1	870	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4A	MAST-4A_X	MAST-4A_X_sp.					ENV	Uncultured eukaryote clone SHAH557 18S ribosomal RNA gene, partial					SHAH557		"Saanich Inlet, oxygenated marine water column, 100 m depth"""			14-nov.-06		Canada: Vancouver																		environmental								
HQ865758.1.874_U	HQ865758	1	874	Eukaryota	Stramenopiles	Stramenopiles_X	Bicoecea	Bicoecea_X	Bicoecea_XX	Bicoecea_XXX	Bicoecea_XXX_sp.					ENV	Uncultured eukaryote clone SGSF1046 18S ribosomal RNA gene, partial					SGSF1046		"Saanich Inlet, micro-oxic marine water column, 120 m depth"""			18-Feb-2006		Canada: Vancouver																		environmental								
