pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
AY360460.1.1957_U	AY360460	1	1957	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Goniomonadales	Goniomonas	Goniomonas_sp.			1		PLN	Goniomonas sp. SH-6 18S ribosomal RNA gene, partial sequence.							freshwater, Priest Pot, Cumbria, UK																															
EU446402.1.1544_U	EU446402	1	1544	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Goniomonadales	Goniomonas	Goniomonas_sp.			1		ENV	Uncultured marine eukaryote clone cLA13D01 small subunit ribosomal					cLA13D01		"anoxic deep hypersaline L'Atalante Basin, eastern Mediterranean Sea"""								"PCR_primers=fwd_name: Euk A (21f), rev_name: U1391R"""															environmental								
HQ867696.1.955_U	HQ867696	1	955	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Goniomonadales	Goniomonas	Goniomonas_sp.					ENV	Uncultured eukaryote clone SHAH694 18S ribosomal RNA gene, partial					SHAH694		"Saanich Inlet, oxygenated marine water column, 100 m depth"""			14-nov.-06		Canada: Vancouver																		environmental								
AY360455.1.1788_U	AY360455	1	1788	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Goniomonadales	Goniomonas	Goniomonas_sp.			1		PLN	Goniomonas sp. SH-1 18S ribosomal RNA gene, partial sequence.							"marine, Franskraal Bay, Western Cape, South Africa"""																															
AB749135.1.1860_U	AB749135	1	1860	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Goniomonadales	Goniomonas	Goniomonas_truncata					ENV	Uncultured Cryptomonadaceae gene for 18S ribosomal RNA, partial					Cn-St.4-86		river water			18-oct.-08		Japan:Miyagi, Sendai, Hirose River																		environmental								
GQ863814.1.1651_U	GQ863814	1	1651	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Goniomonadales	Goniomonas	Goniomonas_sp.					ENV	Uncultured eukaryote clone AMT15_15_10m_361 18S ribosomal RNA gene,					AMT15_15_10m_361		ocean water			04-oct.-04			17.84 N 20.89 W																	environmental			17.84	-20.89				
JF791064.1.1777_U	JF791064	1	1777	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Goniomonadales	Goniomonas	Goniomonas_sp.					ENV	Uncultured Goniomonas clone 7956 18S ribosomal RNA gene, partial					7956		Gulf of Mexico			18-Aug-2010					PCR_primers=fwd_name: Euk328f, rev_name: Euk392r															environmental								
GU823608.1.1056_U	GU823608	1	1056	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Goniomonadales	Goniomonas	Goniomonas_sp.					ENV	Uncultured stramenopile clone AI5F15RM3H12 18S ribosomal RNA gene,					AI5F15RM3H12		"micro-oxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
HQ865884.1.876_U	HQ865884	1	876	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Goniomonadales	Goniomonas	Goniomonas_sp.					ENV	Uncultured eukaryote clone SI021806_215_SGSI823 18S ribosomal RNA					SI021806_215_SGSI823		"Saanich Inlet, anoxic marine water column, 200 m depth"""			18-Feb-2006		Canada: Vancouver																		environmental								
AF508277.1.1721_U	AF508277	1	1721	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Goniomonadales	Goniomonas	Goniomonas_pacifica			1		PLN	Goniomonas pacifica 18S ribosomal RNA gene, partial sequence.			CCMP1869																											culture								
AY360457.1.2046_U	AY360457	1	2046	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Goniomonadales	Goniomonas	Goniomonas_sp.			1		PLN	Goniomonas sp. SH-3 18S ribosomal RNA gene, partial sequence.							"freshwater, Cape Town, Garden, South Africa"""																															
GU822968.1.1056_U	GU822968	1	1056	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Goniomonadales	Goniomonas	Goniomonas_sp.					ENV	Uncultured stramenopile clone AI5F13RM2F02 18S ribosomal RNA gene,					AI5F13RM2F02		"micro-oxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
KJ762666.1.1781_U	KJ762666	1	1781	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Goniomonadales	Goniomonas	Goniomonas_sp.					ENV	Uncultured eukaryote clone SGYH513 18S ribosomal RNA gene, partial					SGYH513		SPOTstation 500m																							environmental								
