pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
JN790278.1.1682_U	JN790278	1	1682	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Encyonema	Encyonema_sp.					PLN	Encyonema sp. LK-2011 18S ribosomal RNA gene, partial sequence.			TCC655									Luxembourg																		culture								
HQ680558.1.1668_U	HQ680558	1	1668	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_lata																																												
HQ680496.1.1803_U	HQ680496	1	1803	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_minuta																																												
HQ680524.1.1785_U	HQ680524	1	1785	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_cistuloides																																												
HQ655882.1.1721_U	HQ655882	1	1721	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_delicatula																																												
HQ680545.1.1741_U	HQ680545	1	1741	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_halophila																																												
HQ680553.1.1663_U	HQ680553	1	1663	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_integra																																												
HM635778.1.876_U	HM635778	1	876	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_sp.					PLN	Amphora sp. NTDMN02 18S ribosomal RNA gene, partial sequence.															PCR_primers=fwd_name: 1F, rev_name: 1528R																							
KC736626.1.1656_U	KC736626	1	1656	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Gomphonema	Gomphonema_parvulum					PLN	Gomphonema parvulum clone TCC492 18S ribosomal RNA gene, partial					TCC492		river			18-Apr-2009		France: Mayotte																		environmental								
JN790287.1.1707_U	JN790287	1	1707	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Gomphonema	Gomphonema_rosenstockianum					PLN	Gomphonema rosenstockianum strain TCC775 18S ribosomal RNA gene,			TCC775									Portugal																		culture								
AM501954.1.1728_U	AM501954	1	1728	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Caloneis	Caloneis_amphisbaena			1		PLN	Caloneis amphisbaena 18S rRNA gene, strain AT-177.07.			AT-177.07									Germany																		culture								
HQ680522.1.1783_U	HQ680522	1	1783	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_cimbebasiae																																												
JN790285.1.1677_U	JN790285	1	1677	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Gomphonema	Gomphonema_parvulum					PLN	Gomphonema parvulum strain TCC736 18S ribosomal RNA gene, partial			TCC736									Portugal																		culture								
HQ680555.1.1744_U	HQ680555	1	1744	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_kiamensis																																												
HQ680550.1.1668_U	HQ680550	1	1668	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_incerta																																												
HQ680539.1.1787_U	HQ680539	1	1787	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_fusidium																																												
AM501961.1.1731_U	AM501961	1	1731	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Encyonema	Encyonema_minutum					PLN	Encyonema minutum 18S rRNA gene, strain AT-137.13.			AT-137.13									Germany																		culture								
HQ680561.1.1735_U	HQ680561	1	1735	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_minuscula																																												
HQ655886.1.1727_U	HQ655886	1	1727	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_tumidula																																												
HQ680551.1.1684_U	HQ680551	1	1684	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_inducta																																												
HQ655883.1.1721_U	HQ655883	1	1721	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_fulva																																												
AM502003.1.1737_U	AM502003	1	1737	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Caloneis	Caloneis_budensis			1		PLN	Caloneis budensis 18S rRNA gene, strain AT-220.06.			AT-220.06									Germany																		culture								
HQ680503.1.1754_U	HQ680503	1	1754	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_tridentina																																												
HQ680568.1.1276_U	HQ680568	1	1276	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_reniformis																																												
HQ655879.1.1727_U	HQ655879	1	1727	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Encyonopsis	Encyonopsis_aequalis																																												
HQ680565.1.1722_U	HQ680565	1	1722	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_perpusilla																																												
HQ680509.1.1746_U	HQ680509	1	1746	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_advena																																												
HQ655880.1.1724_U	HQ655880	1	1724	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_navicula																																												
HQ435537.1.1721_U	HQ435537	1	1721	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_ventricosa																																												
JN790284.1.1664_U	JN790284	1	1664	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Gomphonema	Gomphonema_parvulum					PLN	Gomphonema parvulum strain TCC664 18S ribosomal RNA gene, partial			TCC664									Luxembourg																		culture								
JN790277.1.1664_U	JN790277	1	1664	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Encyonema	Encyonema_silesacum					PLN	Encyonema silesacum strain TCC718 18S ribosomal RNA gene, partial			TCC718									Spain																		culture								
EF586089.1.820_U	EF586089	1	820	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Gomphonema	Gomphonema_sp.					ENV	Uncultured eukaryote clone 528-O28 18S ribosomal RNA gene, partial					528-O28		Opanuku Stream biofilm					New Zealand: Auckland																		environmental								
JN033248.1.1192_U	JN033248	1	1192	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_cistuliformis					PLN	Cymbella cistuliformis 18S ribosomal RNA gene, partial sequence.							seawater					Chile																										
HQ680506.1.1718_U	HQ680506	1	1718	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_acutea																																												
AM502030.1.1728_U	AM502030	1	1728	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Placoneis	Placoneis_hambergii			1		PLN	Placoneis hambergii 18S rRNA gene, strain AT-160Gel09.			AT-160Gel09									Germany																		culture								
KC736628.1.1684_U	KC736628	1	1684	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Gomphonema	Gomphonema_parvulum					PLN	Gomphonema parvulum clone TCC612 18S ribosomal RNA gene, partial					TCC612		river			19-Aug-2009		France																		environmental								
KC736620.1.1659_U	KC736620	1	1659	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Gomphonema	Gomphonema_bourbonense					PLN	Gomphonema bourbonense clone TCC452 18S ribosomal RNA gene, partial					TCC452		river			19-Apr-2009		France: Mayotte																		environmental								
HQ680490.1.1812_U	HQ680490	1	1812	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_hauckii																																												
HQ912607.1.1744_U	HQ912607	1	1744	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Placoneis	Placoneis_elginensis					PLN	Placoneis elginensis strain UTEX FD416 18S small subunit ribosomal			UTEX FD416																											culture								
JN790283.1.1672_U	JN790283	1	1672	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Gomphonema	Gomphonema_parvulum					PLN	Gomphonema parvulum strain TCC725 18S ribosomal RNA gene, partial			TCC725									Portugal																		culture								
JN418600.1.1651_U	JN418600	1	1651	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Mayamaea	Mayamaea_atomus					PLN	Mayamaea atomus var. permitis strain (Wes2)f 18S ribosomal RNA			(Wes2)f							03-mars-08		Belgium		C. Souffreau	"authority: Mayamaea atomus (Kutzing) Lange-Bertalot var. permitis"""															culture								
JN790281.1.1665_U	JN790281	1	1665	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Gomphonema	Gomphonema_bourbonense					PLN	Gomphonema bourbonense strain TCC773 18S ribosomal RNA gene,			TCC773									Portugal																		culture								
HQ680486.1.1742_U	HQ680486	1	1742	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Cymbella	Cymbella_cesatii																																												
AM502002.1.1731_U	AM502002	1	1731	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Gomphonema	Gomphonema_affine					PLN	Gomphonema affine 18S rRNA gene, strain AT-219Gel06.			AT-219Gel06									Germany																		culture								
AM502019.1.1730_U	AM502019	1	1730	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Gomphonema	Gomphonema_acuminatum					PLN	Gomphonema acuminatum 18S rRNA gene, strain AT-219Gel10.			AT-219Gel10									Germany																		culture								
