pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
AB772612.1.1710_U	AB772612	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
EF196741.1.899_U	EF196741	1	899	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryotic picoplankton clone B61 18S ribosomal RNA					B61		lake water					France: Alpes																		environmental								
AB772645.1.1709_U	AB772645	1	1709	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
JP445963.602.2392_U	JP445963	602	2392	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Roombia	Roombia_truncata					TSA	TSA: Roombia truncata contig02201.454 mRNA sequence.																																						
EU561817.1.866_U	EU561817	1	866	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured marine eukaryote clone IND33.10 18S ribosomal RNA gene,					IND33.10		ocean water; 75m depth					Indian Ocean																		environmental								
AB772639.1.1710_U	AB772639	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
JN832790.1.936_U	JN832790	1	936	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryote clone E_MO_3E03 18S ribosomal RNA gene,					E_MO_3E03		"seawater from coral reef at 365 m depth, mid-Norwegian continental margin"""						65.1361 N 6.4672 E																	environmental			65.1361	6.4672				
HE655199.1.926_U	HE655199	1	926	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured katablepharidophyte partial 18S rRNA gene, clone					PC06.G7_Ger_2		lake water			17-juil.-08		Spain:Central Pyrenees, Lake Gerber	42.63 N 0.99 E																	environmental			42.63	0.99				
EF196723.1.964_U	EF196723	1	964	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryotic picoplankton clone B31 18S ribosomal RNA					B31		lake water					France: Alpes																		environmental								
AB771850.1.1661_U	AB771850	1	1661	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured freshwater eukaryote gene for 18S rRNA, partial					K1DEC2010		freshwater lake					Japan:Gunma																		environmental								
AB772621.1.1711_U	AB772621	1	1711	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
EF196800.1.899_U	EF196800	1	899	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryotic picoplankton clone BI7 18S ribosomal RNA					BI7		lake water					France: Alpes																		environmental								
HE655227.1.931_U	HE655227	1	931	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured katablepharidophyte partial 18S rRNA gene, clone					PC03.H8_Lla_1		lake water			18-juil.-08		Spain:Central Pyrenees, Lake Llauset	42.66 N 0.69 E																	environmental			42.66	0.69				
HE655203.1.927_U	HE655203	1	927	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured katablepharidophyte partial 18S rRNA gene, clone					PC06.H7_Ger_1		lake water			17-juil.-08		Spain:Central Pyrenees, Lake Gerber	42.63 N 0.99 E																	environmental			42.63	0.99				
AB772654.1.1710_U	AB772654	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
AB772597.1.1710_U	AB772597	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
EF196692.1.815_U	EF196692	1	815	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryotic picoplankton clone BA97 18S ribosomal RNA					BA97		lake water					France: Alpes																		environmental								
AB772606.1.1710_U	AB772606	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
FN690517.1.1696_U	FN690517	1	1696	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured katablepharidophyte partial 18S rRNA gene, clone 3c-E7.					3c-E7		sea ice					Sweden:Bothnian Sea	62.43 N 19.55 E																	environmental			62.43	19.55				
FJ352099.1.1045_U	FJ352099	1	1045	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryote clone 060329_T6S1_W_T_SDP_155 small subunit					060329_T6S1_W_T_SDP_155		"Lake Pontchartrain, Transect 6 Station 1, water, unfractionated"""			29-mars-06		USA: New Orleans, LA	30.0248 N 90.1227 W																	environmental			30.0248	-90.1227				
JQ955810.1.980_U	JQ955810	1	980	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryote clone AN0830_23B4C 18S ribosomal RNA gene,					AN0830_23B4C		"water sample taken from 2 m depth at station 115 from ArcticNet cruise, Baffin Bay"""			13-sept.-08		Canada: Arctic region	76.20 N 71.13 W		PCR_primers=fwd_name: nsf4/18, rev_name: nlr204/21															environmental			76.2	-71.13				
AB772600.1.1710_U	AB772600	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
HE655316.1.944_U	HE655316	1	944	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured chrysophyte partial 18S rRNA gene, clone PC12.D12_Lia_1.					PC12.D12_Lia_1		lake water			21-juil.-08		Spain:Central Pyrenees, Lake Long Liat	42.81 N 0.87 E																	environmental			42.81	0.87				
AB772613.1.1710_U	AB772613	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
JF791094.1.1777_U	JF791094	1	1777	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Leucocryptos	Leucocryptos_marina					PLN	Leucocryptos marina clone 3902 18S ribosomal RNA gene, partial					3902		Gulf of Mexico			16-Aug-2010					PCR_primers=fwd_name: Euk328f, rev_name: Euk392r															environmental								
AB772601.1.1710_U	AB772601	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
FN690516.1.834_U	FN690516	1	834	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured katablepharidophyte partial 18S rRNA gene, clone 3-G9.					3-G9		sea ice					Sweden:Bothnian Sea	62.43 N 19.55 E																	environmental			62.43	19.55				
AB772619.1.1712_U	AB772619	1	1712	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
FN690519.1.838_U	FN690519	1	838	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured katablepharidophyte partial 18S rRNA gene, clone 6b-A5.					6b-A5		sea ice					Finland:Gulf of Finland	59.5 N 23.15 E																	environmental			59.5	23.15				
JN090866.1.1795_U	JN090866	1	1795	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryote clone KRL01E6 18S ribosomal RNA gene, partial					KRL01E6		Lake Karla					Greece																		environmental								
DQ781331.1.1127_U	DQ781331	1	1127	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Leucocryptos	Leucocryptos_marina					ENV	Uncultured marine eukaryote clone AD503 18S ribosomal RNA gene,					AD503		marine coastal waters																							environmental								
AB772656.1.1710_U	AB772656	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
AB772603.1.1710_U	AB772603	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
EF196737.1.977_U	EF196737	1	977	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryotic picoplankton clone B55 18S ribosomal RNA					B55		lake water					France: Alpes																		environmental								
HQ191418.1.1739_U	HQ191418	1	1739	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured Katablepharidaceae clone PA2009D15 18S ribosomal RNA					PA2009D15		"meromictic, dimictic and oligo-mesotrophic lake"""					France: Massif Central, Lake Pavin	45.50 N 2.88 E		"contains 18S ribosomal RNA, internal transcribed spacer 1, 5.8S ribosomal RNA, internal transcribed spacer 2, and 28S ribosomal RNA"""															environmental			45.5	2.88				
DQ409103.1.977_U	DQ409103	1	977	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryotic picoplankton clone VN20 18S ribosomal RNA					VN20		"lacustrine small eukaryotic community in hyper-eutrophic conditions"""																							environmental								
AY821954.1.1615_U	AY821954	1	1615	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.			1		ENV	Uncultured kathablepharid clone CH1_5A_4 small subunit ribosomal					CH1_5A_4		"total DNA isolated from fresh water filtrate (>5 um), Dec. 2003, Chevreuse, France"""					France																		environmental								
JN934894.1.1661_U	JN934894	1	1661	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Leucocryptos	Leucocryptos_marina					PLN	Katablepharis sp. POVA-MDc39 18S ribosomal RNA gene, partial			POVA-MDc39				seawater					USA: Maryland, Edgewater Dr	38.95 N 76.57 W																	culture			38.95	-76.57				
DQ980481.1.1731_U	DQ980481	1	1731	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Leucocryptos	Leucocryptos_marina					PLN	Leucocryptos marina clone lmssu5 small subunit ribosomal RNA gene,			NIES 1335		lmssu5																									culture								
EF196770.1.901_U	EF196770	1	901	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryotic picoplankton clone BI38 18S ribosomal RNA					BI38		lake water					France: Alpes																		environmental								
JN705529.1.1391_U	JN705529	1	1391	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured microeukaryote clone 229Feb24_09G 18S ribosomal RNA					229Feb24_09G		"groundwater of the Hanford Site 300 Area subsurface"""					USA: Washington, north of Richland																		environmental								
EF196719.1.907_U	EF196719	1	907	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryotic picoplankton clone B18 18S ribosomal RNA					B18		lake water					France: Alpes																		environmental								
AB772591.1.1710_U	AB772591	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
AB772623.1.1713_U	AB772623	1	1713	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
AB772587.1.1710_U	AB772587	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
AB772657.1.1710_U	AB772657	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
HQ191348.1.1739_U	HQ191348	1	1739	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured Katablepharidaceae clone PA2009C22 18S ribosomal RNA					PA2009C22		"meromictic, dimictic and oligo-mesotrophic lake"""					France: Massif Central, Lake Pavin	45.50 N 2.88 E		"contains 18S ribosomal RNA, internal transcribed spacer 1, 5.8S ribosomal RNA, internal transcribed spacer 2, and 28S ribosomal RNA"""															environmental			45.5	2.88				
AB772599.1.1710_U	AB772599	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
EF196769.1.947_U	EF196769	1	947	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryotic picoplankton clone BI35 18S ribosomal RNA					BI35		lake water					France: Alpes																		environmental								
EF526836.1.1394_U	EF526836	1	1394	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured marine eukaryote clone NA1_3F1 18S ribosomal RNA gene,					NA1_3F1		marine environment																							environmental								
JN832733.1.1713_U	JN832733	1	1713	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryote clone E_MO_3H06_OTU36 18S ribosomal RNA gene,					E_MO_3H06_OTU36		"seawater from coral reef at 365 m depth, mid-Norwegian continental margin"""						65.1361 N 6.4672 E																	environmental			65.1361	6.4672				
AB772636.1.1709_U	AB772636	1	1709	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
HQ191402.1.1739_U	HQ191402	1	1739	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured Katablepharidaceae clone PA2009D14 18S ribosomal RNA					PA2009D14		"meromictic, dimictic and oligo-mesotrophic lake"""					France: Massif Central, Lake Pavin	45.50 N 2.88 E		"contains 18S ribosomal RNA, internal transcribed spacer 1, 5.8S ribosomal RNA, internal transcribed spacer 2, and 28S ribosomal RNA"""															environmental			45.5	2.88				
HE655253.1.819_U	HE655253	1	819	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured katablepharidophyte partial 18S rRNA gene, clone					PC10.B5_Lle_1		lake water			24-juil.-08		Spain:Central Pyrenees, Lake Llebreta	42.55 N 0.89 E																	environmental			42.55	0.89				
EF196730.1.936_U	EF196730	1	936	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryotic picoplankton clone B46-137 18S ribosomal RNA					B46-137		lake water					France: Alpes																		environmental								
FJ349776.1.1045_U	FJ349776	1	1045	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryote clone 051011_T2S4_W_T_SDP_088 small subunit					051011_T2S4_W_T_SDP_088		"Lake Pontchartrain, Transect 2 Station 4, water, unfractionated"""			11-oct.-05		USA: New Orleans, LA	30.0719 N 90.1209 W																	environmental			30.0719	-90.1209				
GU823724.1.1189_U	GU823724	1	1189	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryote clone AA5F15RM2F06 18S ribosomal RNA gene,					AA5F15RM2F06		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
FJ349775.1.1045_U	FJ349775	1	1045	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured eukaryote clone 051011_T2S4_W_T_SDP_170 small subunit					051011_T2S4_W_T_SDP_170		"Lake Pontchartrain, Transect 2 Station 4, water, unfractionated"""			11-oct.-05		USA: New Orleans, LA	30.0719 N 90.1209 W																	environmental			30.0719	-90.1209				
AB772609.1.1708_U	AB772609	1	1708	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
AB772643.1.1710_U	AB772643	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
AB772648.1.1710_U	AB772648	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
HQ191297.1.1740_U	HQ191297	1	1740	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured Katablepharidaceae clone PA2009E14 18S ribosomal RNA					PA2009E14		"meromictic, dimictic and oligo-mesotrophic lake"""					France: Massif Central, Lake Pavin	45.50 N 2.88 E		"contains 18S ribosomal RNA, internal transcribed spacer 1, 5.8S ribosomal RNA, internal transcribed spacer 2, and 28S ribosomal RNA"""															environmental			45.5	2.88				
AB772630.1.1710_U	AB772630	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
FJ410724.1.800_U	FJ410724	1	800	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	Uncultured katablepharidophyte clone EBM58.100 18S ribosomal RNA					EBM58.100		freshwater lake					China																		environmental								
FR874712.1.1795_U	FR874712	1	1795	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp.					ENV	uncultured marine picoeukaryote partial 18S rRNA gene, isolate					1815C04		marine biome, fjord, coastal water						60.27 N 5.22 E																	environmental			60.27	5.22				
AB772588.1.1710_U	AB772588	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
AB772611.1.1710_U	AB772611	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
AB772628.1.1710_U	AB772628	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
AB772590.1.1710_U	AB772590	1	1710	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Hatena	Hatena_arenicola					PLN	Hatena arenicola gene for 18S ribosomal RNA, partial sequence,																																						
