pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
AM236073.1.1638_U	AM236073	1	1638	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Cyclotella	Cyclotella_meneghiniana					PLN	Cyclotella meneghiniana partial 18S rRNA gene, strain AT-cm13.			AT-cm13																											culture								
GQ844874.1.1798_U	GQ844874	1	1798	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Stephanodiscus	Stephanodiscus_hantzschii					PLN	Stephanodiscus hantzschii isolate UTCC 267 18S ribosomal RNA gene,						UTCC 267																								isolate								
GU385515.1.1707_U	GU385515	1	1707	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_guillardii					ENV	Uncultured marine eukaryote clone ME_Euk_DBT107 18S small subunit					ME_Euk_DBT107		"seaweed (Ascophyllum nodosum) wrap of live bait from Maine"""					USA																		environmental								
JQ781885.1.1796_U	JQ781885	1	1796	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Cyclotella	Cyclotella_striata					ENV	Uncultured stramenopile clone H3S3Be43l 18S ribosomal RNA gene,					H3S3Be43l		"marine water samples collected in October 2007 along a transect from the Monterey Bay to oligotrophic Pacific Ocean waters (CalCOFI Line 67)"""			10-oct.-07		USA: Monterey Bay	36.74 N 122.02 W	Engman, G., Welsh, R.M., Worden, A.Z.																environmental			36.74	-122.02				
AY485452.1.1771_U	AY485452	1	1771	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_pseudonana			1		PLN	Thalassiosira pseudonana strain CCMP1335 18S ribosomal RNA gene,			CCMP1335																											culture								
JF790990.1.1777_U	JF790990	1	1777	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Cyclotella	Cyclotella_choctawhatcheeana					PLN	Cyclotella choctawhatcheeana clone 1132 18S ribosomal RNA gene,					1132		Gulf of Mexico			15-Aug-2010					PCR_primers=fwd_name: Euk328f, rev_name: Euk392r															environmental								
HQ912625.1.1747_U	HQ912625	1	1747	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Cyclotella	Cyclotella_sp.					PLN	Cyclotella sp. LO4-2 18S small subunit ribosomal RNA gene, partial			LO4-2																											culture								
GU385539.1.1708_U	GU385539	1	1708	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_guillardii					ENV	Uncultured marine eukaryote clone ME_Euk_DBT28 18S small subunit					ME_Euk_DBT28		"seaweed (Ascophyllum nodosum) wrap of live bait from Maine"""					USA																		environmental								
DQ514859.1.1767_U	DQ514859	1	1767	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Cyclotella	Cyclotella_distinguenda			1		PLN	Cyclotella distinguenda strain Tiplady 18S small subunit ribosomal			Tiplady																											culture								
JQ782061.1.1801_U	JQ782061	1	1801	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_sp.					ENV	Uncultured stramenopile clone 14H3Te6L1 18S ribosomal RNA gene,					14H3Te6L1		"marine water samples collected in October 2007 along a transect from the Monterey Bay to oligotrophic Pacific Ocean waters (CalCOFI Line 67)"""			10-oct.-07		USA: Monterey Bay	36.74 N 122.02 W	Engman, G., Welsh, R.M., Worden, A.Z.																environmental			36.74	-122.02				
AJ535171.1.1769_U	AJ535171	1	1769	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_pseudonana					PLN	Thalassiosira sp. CCMP 1281 18S rRNA gene, strain CCMP 1281.			CCMP 1281		p378							USA																		culture								
HM991696.1.1721_U	HM991696	1	1721	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_oceanica					PLN	Thalassiosira oceanica 18S ribosomal RNA gene, partial sequence.																																						
JQ217342.1.1587_U	JQ217342	1	1587	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Cyclotella	Cyclotella_striata					PLN	Cyclotella striata 18S ribosomal RNA gene, partial sequence;																																						
DQ514908.1.1748_U	DQ514908	1	1748	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Stephanodiscus	Stephanodiscus_niagarae			1		PLN	Stephanodiscus niagarae strain OKA-A 18S small subunit ribosomal			OKA-A																											culture								
JQ781888.1.1796_U	JQ781888	1	1796	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Cyclotella	Cyclotella_striata					ENV	Uncultured stramenopile clone H3S3Be42Y 18S ribosomal RNA gene,					H3S3Be42Y		"marine water samples collected in October 2007 along a transect from the Monterey Bay to oligotrophic Pacific Ocean waters (CalCOFI Line 67)"""			10-oct.-07		USA: Monterey Bay	36.74 N 122.02 W	Engman, G., Welsh, R.M., Worden, A.Z.																environmental			36.74	-122.02				
JQ782038.1.1800_U	JQ782038	1	1800	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_sp.					ENV	Uncultured stramenopile clone 70S1Ae4a5 18S ribosomal RNA gene,					70S1Ae4a5		"marine water samples collected in October 2007 along a transect from the Monterey Bay to oligotrophic Pacific Ocean waters (CalCOFI Line 67)"""			09-oct.-07		Pacific Ocean	36.13 N 123.49 W	Engman, G., Welsh, R.M., Worden, A.Z.																environmental			36.13	-123.49				
DQ514906.1.1764_U	DQ514906	1	1764	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Stephanodiscus	Stephanodiscus_neoastraea					PLN	Stephanodiscus neoastraea strain Sneo4 18S small subunit ribosomal			Sneo4																											culture								
EU371260.1.1807_U	EU371260	1	1807	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_hispida					ENV	Uncultured marine eukaryote clone NPK57_77 18S ribosomal RNA gene					NPK57_77		30m sea water sample from Arctic																							environmental								
EF192998.1.1618_U	EF192998	1	1618	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_nordenskioeldii			1		PLN	Thalassiosira nordenskioeldii 18S ribosomal RNA gene, partial			CCMP 1096																											culture								
EU106794.1.874_U	EU106794	1	874	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_pseudonana					PLN	Thalassiosira pseudonana strain RCC950 18S ribosomal RNA gene,			RCC950; Roscoff Culture Collection, France				"marine culture from South-East Pacific Ocean"""																							culture								
JX069330.1.1697_U	JX069330	1	1697	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_rotula					PLN	Thalassiosira rotula voucher P17F4 18S ribosomal RNA gene, partial								P17F4		01-janv.-07		Canada	48.87 N 125.89 W	T. Rynearson																specimen			48.87	-125.89				
AY221723.1.1798_U	AY221723	1	1798	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Cyclotella	Cyclotella_meneghiniana					PLN	Cyclotella meneghiniana small subunit ribosomal RNA gene, partial			SAG 1020-1a																											culture								
DQ514877.1.1706_U	DQ514877	1	1706	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Bacterosira	Bacterosira_sp.					PLN	Bacterosira sp. CCMP991 18S small subunit ribosomal RNA gene,			CCMP991																											culture								
FR865514.2.1773_U	FR865514	2	1773	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Cyclotella	Cyclotella_cryptica					PLN	Cyclotella cryptica genomic DNA containing 18S rRNA gene, ITS1,			CCAP1070/2	CCAP:1070/2								"USA:West Tisbury, Great Pond, Marthas Vineyard,Massachusetts"""			"sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene"""															culture								
JF791071.1.1777_U	JF791071	1	1777	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Cyclotella	Cyclotella_choctawhatcheeana					PLN	Cyclotella choctawhatcheeana clone 1102 18S ribosomal RNA gene,					1102		Gulf of Mexico			15-Aug-2010					PCR_primers=fwd_name: Euk328f, rev_name: Euk392r															environmental								
AY485472.1.1776_U	AY485472	1	1776	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Minidiscus	Minidiscus_trioculatus			1		PLN	Minidiscus trioculatus strain CCMP495 18S ribosomal RNA gene,			CCMP495																											culture								
EU371244.1.1802_U	EU371244	1	1802	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_hispida					ENV	Uncultured marine eukaryote clone NPK55_T34 18S ribosomal RNA gene					NPK55_T34		20m sea water sample from Arctic																							environmental								
HQ912617.1.1749_U	HQ912617	1	1749	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Detonula	Detonula_confervacea					PLN	Detonula confervacea strain CCMP353 18S small subunit ribosomal RNA			CCMP353																											culture								
EU371209.1.1803_U	EU371209	1	1803	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_hispida					ENV	Uncultured marine eukaryote clone NPK55_T63 18S ribosomal RNA gene					NPK55_T63		20m sea water sample from Arctic																							environmental								
EU371228.1.1803_U	EU371228	1	1803	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_hispida					ENV	Uncultured marine eukaryote clone NPK55_P47 18S ribosomal RNA gene					NPK55_P47		20m sea water sample from Arctic																							environmental								
FJ590768.1.1751_U	FJ590768	1	1751	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Minidiscus	Minidiscus_trioculatus					PLN	Minidiscus trioculatus strain CCMP 496 18S ribosomal RNA gene,			CCMP 496																											culture								
EU371230.1.1803_U	EU371230	1	1803	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_hispida					ENV	Uncultured marine eukaryote clone NPK55_P31 18S ribosomal RNA gene					NPK55_P31		20m sea water sample from Arctic																							environmental								
EU371227.1.1803_U	EU371227	1	1803	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_hispida					ENV	Uncultured marine eukaryote clone NPK55_P71 18S ribosomal RNA gene					NPK55_P71		20m sea water sample from Arctic																							environmental								
EF192997.1.1578_U	EF192997	1	1578	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_nordenskioeldii			1		PLN	Thalassiosira sp. CCMP1064 18S ribosomal RNA gene, partial			CCMP 1064																											culture								
JX069327.1.1661_U	JX069327	1	1661	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_gravida					PLN	Thalassiosira gravida voucher CCMP987 18S ribosomal RNA gene,								CCMP987		01-janv.-78		Norway	69.667 N 18.96 E	Syvertsen,E																specimen			69.667	18.96				
EU371215.1.1803_U	EU371215	1	1803	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_hispida					ENV	Uncultured marine eukaryote clone NPK55_24 18S ribosomal RNA gene					NPK55_24		20m sea water sample from Arctic																							environmental								
GU823498.1.1397_U	GU823498	1	1397	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_sp.					ENV	Uncultured stramenopile clone AI3F14RJ2B05 18S ribosomal RNA gene,					AI3F14RJ2B05		"micro-oxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
EU371221.1.1803_U	EU371221	1	1803	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_hispida					ENV	Uncultured marine eukaryote clone NPK55_42 18S ribosomal RNA gene					NPK55_42		20m sea water sample from Arctic																							environmental								
AY485445.1.1790_U	AY485445	1	1790	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_weissflogii			1		PLN	Thalassiosira weissflogii strain CCMP1049 18S ribosomal RNA gene,			CCMP1049																											culture								
AF374480.1.1805_U	AF374480	1	1805	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_rotula					PLN	Thalassiosira rotula 18S ribosomal RNA gene, partial sequence.																																						
AJ810858.1.1803_U	AJ810858	1	1803	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_tenera					PLN	Thalassiosira tenera partial 18S rRNA gene, type strain MHtt1.			type strain: MHtt1																											culture								
HQ865256.1.888_U	HQ865256	1	888	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Minidiscus	Minidiscus_trioculatus					ENV	Uncultured eukaryote clone SGSA598 18S ribosomal RNA gene, partial					SGSA598		"Saanich Inlet, oxygenated marine water column, 100 m depth"""			18-Feb-2006		Canada: Vancouver																		environmental								
JX069325.1.1654_U	JX069325	1	1654	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_gravida					PLN	Thalassiosira gravida voucher Iceland3 18S ribosomal RNA gene,								Iceland3		01-janv.-08		Iceland	60.92 N 27.00 W	T.Rynearson																specimen			60.92	-27				
DQ514888.1.1743_U	DQ514888	1	1743	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_pacifica					PLN	Thalassiosira pacifica strain FB02-35 18S small subunit ribosomal			FB02-35																											culture								
GQ148716.1.1654_U	GQ148716	1	1654	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Cyclotella	Cyclotella_meneghiniana					PLN	Cyclotella meneghiniana isolate HYK0210-A5 18S ribosomal RNA gene,						HYK0210-A5						South Korea: Han River																		isolate								
