pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
HQ868659.1.880_U	HQ868659	1	880	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Oikopleura	Oikopleura_sp.					ENV	Uncultured eukaryote clone SHAX895 18S ribosomal RNA gene, partial					SHAX895		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
JF961796.1.1702_U	JF961796	1	1702	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Pyura	Pyura_herdmani					INV	Pyura herdmani isolate PherdKnysna2 18S ribosomal RNA gene, partial						PherdKnysna2																								isolate								
JF961801.1.1702_U	JF961801	1	1702	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Pyura	Pyura_herdmani					INV	Pyura herdmani isolate PherdMngazana1 18S ribosomal RNA gene,						PherdMngazana1																								isolate								
FM244847.1.1607_U	FM244847	1	1607	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Ecteinascidia	Ecteinascidia_herdmanni			1		INV	Ecteinascidia herdmanni partial 18S rRNA gene.										07-Feb-2006		Spain:Cadaques		Xavier Turon																								
JF961802.1.1702_U	JF961802	1	1702	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Pyura	Pyura_herdmani					INV	Pyura herdmani isolate PherdMngazana7 18S ribosomal RNA gene,						PherdMngazana7																								isolate								
HQ868686.1.880_U	HQ868686	1	880	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Oikopleura	Oikopleura_sp.					ENV	Uncultured eukaryote clone SHAX923 18S ribosomal RNA gene, partial					SHAX923		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
AACT01041541.1.1348_U	AACT01041541	1	1348	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Ciona	Ciona_savignyi																																												
AB211120.1.2073_U	AB211120	1	2073	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Diplosoma	Diplosoma_sp.					INV	Diplosoma sp. DipVS5/63 gene for 18S rRNA, partial sequence.												Indonesia:Bali, Sanur																										
AACT01045610.1.1202_U	AACT01045610	1	1202	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Ciona	Ciona_savignyi																																												
HQ868842.1.888_U	HQ868842	1	888	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Oikopleura	Oikopleura_sp.					ENV	Uncultured eukaryote clone SHAX1092 18S ribosomal RNA gene, partial					SHAX1092		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
FM244867.1.1762_U	FM244867	1	1762	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Salpa	Salpa_thompsoni					INV	Salpa thompsoni partial 18S rRNA gene.										2005		Antarctica:Lazarew Sea		Corinna Dubischar																								
HM574382.1.959_U	HM574382	1	959	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Molgula	Molgula_manhattensis					INV	Molgula manhattensis isolate L01 18S ribosomal RNA gene, partial						L01						USA																		isolate								
HQ868629.1.883_U	HQ868629	1	883	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Oikopleura	Oikopleura_sp.					ENV	Uncultured eukaryote clone SHAX864 18S ribosomal RNA gene, partial					SHAX864		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
HM574392.1.959_U	HM574392	1	959	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Molgula	Molgula_socialis					INV	Molgula socialis isolate O01 18S ribosomal RNA gene, partial						O01						Netherlands																		isolate								
AB211094.1.1916_U	AB211094	1	1916	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Lissoclinum	Lissoclinum_timorense					INV	Lissoclinum timorense gene for 18S rRNA, partial sequence,												Australia: Great Barrier Reef, Lizard Is.																										
JN248378.1.813_U	JN248378	1	813	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Botryllus	Botryllus_schlosseri					INV	Botryllus schlosseri haplotype 18SBs8 18S ribosomal RNA gene,																																						
JF961803.1.1702_U	JF961803	1	1702	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Pyura	Pyura_herdmani					INV	Pyura herdmani isolate PherdMngazana10 18S ribosomal RNA gene,						PherdMngazana10																								isolate								
EU662244.1.1230_U	EU662244	1	1230	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Ecteinascidia	Ecteinascidia_turbinata			1		INV	Ecteinascidia turbinata clone Egy-2 18S ribosomal RNA gene, partial					Egy-2					juil.-06		Egypt: Sharm-el-Sheikh			PCR_primers=fwd_name: 18sF1, rev_name: 18sR2															environmental								
AACT01045717.2.1203_U	AACT01045717	2	1203	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Ciona	Ciona_savignyi																																												
FM897317.1.801_U	FM897317	1	801	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Stolonica	Stolonica_socialis					INV	Stolonica socialis partial 18S rRNA gene, isolate H2.						H2																								isolate								
FM244858.1.1786_U	FM244858	1	1786	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Botryllus	Botryllus_schlosseri					INV	Botryllus schlosseri partial 18S rRNA gene.										2006		Israel:Mediterranean coast of Israel, Achziv		Noa Shenkar																								
JF961808.1.1702_U	JF961808	1	1702	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Pyura	Pyura_praeputialis					INV	Pyura praeputialis isolate PpraeKilcunda19 18S ribosomal RNA gene,						PpraeKilcunda19																								isolate								
JF961797.1.1702_U	JF961797	1	1702	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Pyura	Pyura_herdmani					INV	Pyura herdmani isolate PherdKnysna4 18S ribosomal RNA gene, partial						PherdKnysna4																								isolate								
HQ015407.1.1786_U	HQ015407	1	1786	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Salpa	Salpa_maxima					INV	Salpa maxima 18S ribosomal RNA gene, partial sequence.												Atlantic Ocean: north		L. Madin																								
HQ015403.1.1740_U	HQ015403	1	1740	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Brooksia	Brooksia_rostrata					INV	Brooksia rostrata 18S ribosomal RNA gene, partial sequence.							Celebes Sea							L. Madin																								
L12426.1.1804_U	L12426	1	1804	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Molgula	Molgula_manhattensis					INV	Molgula manhattensis 18S ribosomal RNA gene, complete sequence.																																						
AB211082.1.1916_U	AB211082	1	1916	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Lissoclinum	Lissoclinum_bistratum					INV	Lissoclinum bistratum gene for 18S rRNA, partial sequence,												Japan:Okimawa, Iriomotejima Is., Sumiyoshi																										
AF165826.1.1066_U	AF165826	1	1066	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Symplegma	Symplegma_reptans					INV	Symplegma reptans 18S ribosomal RNA gene, partial sequence.																																						
HQ869046.1.883_U	HQ869046	1	883	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Oikopleura	Oikopleura_sp.					ENV	Uncultured eukaryote clone SHAX554 18S ribosomal RNA gene, partial					SHAX554		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
AB191429.1.1675_U	AB191429	1	1675	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Ascidiacea_X	Ascidiacea_X_sp.			1		ENV	Uncultured eukaryote gene for small subunit rRNA, partial sequence,					TAGIRI-21		"anoxic sediment around fumaroles on a submarine caldera floor"""																							environmental								
HQ868706.1.885_U	HQ868706	1	885	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Oikopleura	Oikopleura_sp.					ENV	Uncultured eukaryote clone SHAX944 18S ribosomal RNA gene, partial					SHAX944		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
HQ869067.1.913_U	HQ869067	1	913	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Oikopleura	Oikopleura_sp.					ENV	Uncultured eukaryote clone SHAX578 18S ribosomal RNA gene, partial					SHAX578		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
KC583135.1.1110_U	KC583135	1	1110	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Appendicularia_X	Appendicularia_X_sp.					ENV	Uncultured metazoan clone RS.01f.10m.24 18S ribosomal RNA gene,					RS.01f.10m.24		Red Sea - 10 m			mars-10																				environmental								
JF961788.1.1702_U	JF961788	1	1702	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Pyura	Pyura_stolonifera					INV	Pyura stolonifera isolate PstolYzerfontein31 18S ribosomal RNA						PstolYzerfontein31																								isolate								
HQ869121.1.879_U	HQ869121	1	879	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Oikopleura	Oikopleura_sp.					ENV	Uncultured eukaryote clone SHAX641 18S ribosomal RNA gene, partial					SHAX641		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
HQ868646.1.888_U	HQ868646	1	888	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Oikopleura	Oikopleura_sp.					ENV	Uncultured eukaryote clone SHAX882 18S ribosomal RNA gene, partial					SHAX882		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
JQ223007.1.1647_U	JQ223007	1	1647	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Oikopleura	Oikopleura_sp.					ENV	Uncultured eukaryote clone SHAU642 16S ribosomal RNA gene, partial					SHAU642		"ocean water marine sample, Saanich Inlet, Station S3, 10m depth"""			24-Apr-2007		Canada																		environmental								
HQ868985.1.883_U	HQ868985	1	883	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Oikopleura	Oikopleura_sp.					ENV	Uncultured eukaryote clone SHAX485 18S ribosomal RNA gene, partial					SHAX485		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
HQ868850.1.910_U	HQ868850	1	910	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Oikopleura	Oikopleura_sp.					ENV	Uncultured eukaryote clone SHAX1100 18S ribosomal RNA gene, partial					SHAX1100		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
AJ250778.1.978_U	AJ250778	1	978	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Ciona	Ciona_intestinalis					INV	Ciona intestinalis partial 18S rRNA gene.												South Korea																										
AB211096.1.2084_U	AB211096	1	2084	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Diplosoma	Diplosoma_mitsukurii					INV	Diplosoma mitsukurii gene for 18S rRNA, partial sequence.												Japan:Shizuoka, Shimoda																										
GU072346.1.809_U	GU072346	1	809	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Appendicularia_X	Appendicularia_X_sp.					ENV	Uncultured eukaryote clone GPW1G6 18S small subunit ribosomal RNA					GPW1G6		Arabian Sea water, OMZ																							environmental								
AF165823.1.1093_U	AF165823	1	1093	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Ciona	Ciona_savignyi					INV	Ciona savignyi 18S ribosomal RNA gene, partial sequence.																																						
HM574386.1.959_U	HM574386	1	959	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Molgula	Molgula_manhattensis					INV	Molgula manhattensis isolate S12 18S ribosomal RNA gene, partial						S12						USA																		isolate								
JF961810.1.1702_U	JF961810	1	1702	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Pyura	Pyura_praeputialis					INV	Pyura praeputialis isolate PpraeAntofagasta1 18S ribosomal RNA						PpraeAntofagasta1																								isolate								
AB211066.1.1750_U	AB211066	1	1750	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Botryllus	Botryllus_schlosseri					INV	Botryllus schlosseri gene for 18S rRNA, partial sequence.												Japan:Shizukoka, Shimoda																										
JF738070.1.861_U	JF738070	1	861	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Didemnum	Didemnum_vexillum					INV	Didemnum vexillum haplotype Clade A 18S ribosomal RNA gene, partial																																						
AACT01045414.1.1219_U	AACT01045414	1	1219	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Ciona	Ciona_savignyi																																												
FM244855.1.1786_U	FM244855	1	1786	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Microcosmus	Microcosmus_squamiger			1		INV	Microcosmus squamiger partial 18S rRNA gene.										20-oct.-04		Spain:Barcelona		Xavier Turon																								
JF961800.1.1702_U	JF961800	1	1702	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Pyura	Pyura_herdmani					INV	Pyura herdmani isolate PherdMorganBay22 18S ribosomal RNA gene,						PherdMorganBay22																								isolate								
JN565043.1.1770_U	JN565043	1	1770	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Oligotrema	Oligotrema_lyra					INV	Oligotrema lyra voucher 2 18S small subunit ribosomal RNA gene,								2		2005			70.67 S 14.72 W		collected between Jan. 21 to April 6															specimen			-70.67	-14.72				
AB211075.1.2108_U	AB211075	1	2108	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Trididemnum	Trididemnum_paracyclops			1		INV	Trididemnum paracyclops gene for 18S rRNA, partial sequence,												Japan:Okinawa, Iriomote Is., Sumiyoshi																										
AY903923.1.1807_U	AY903923	1	1807	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Styela	Styela_gibbsii					INV	Styela gibbsii 18S ribosomal RNA gene, complete sequence.																																						
AB013016.1.1751_U	AB013016	1	1751	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Halocynthia_ascidia	Halocynthia_roretzi			1		INV	Halocynthia roretzi gene for 18S rRNA, partial sequence.																																						
JQ223031.1.1633_U	JQ223031	1	1633	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Oikopleura	Oikopleura_sp.					ENV	Uncultured eukaryote clone SHAU687 16S ribosomal RNA gene, partial					SHAU687		"ocean water marine sample, Saanich Inlet, Station S3, 10m depth"""			24-Apr-2007		Canada																		environmental								
HQ868613.1.879_U	HQ868613	1	879	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Oikopleura	Oikopleura_sp.					ENV	Uncultured eukaryote clone SHAX848 18S ribosomal RNA gene, partial					SHAX848		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
AACT01042477.30.1284_U	AACT01042477	30	1284	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Ciona	Ciona_savignyi																																												
L12413.1.1763_U	L12413	1	1763	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Cnemidocarpa	Cnemidocarpa_finmarkiensis			1		INV	Cnemidocarpa finmarkiensis 18S ribosomal RNA gene, complete																																						
HM574387.1.959_U	HM574387	1	959	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Molgula	Molgula_manhattensis					INV	Molgula manhattensis isolate SY09 18S ribosomal RNA gene, partial						SY09						Germany																		isolate								
AACT01045346.86.1331_U	AACT01045346	86	1331	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Ciona	Ciona_savignyi																																												
AACT01030480.9.1212_U	AACT01030480	9	1212	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Ciona	Ciona_savignyi																																												
FM244850.1.1770_U	FM244850	1	1770	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Molgula	Molgula_occidentalis			1		INV	Molgula occidentalis partial 18S rRNA gene.										May-2005		Spain:Rosas		Xavier Turon																								
AK173385.1.1826_U	AK173385	1	1826	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Ascidiacea	Ciona	Ciona_intestinalis					INV	Ciona intestinalis cDNA, clone:cieg033f16, full insert sequence.					cieg033f16																									environmental								
