pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
JF298250.1.2186_U	JF298250	1	2186	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_actinophorum					INV	Cochliopodium actinophorum clone 1201 18S ribosomal RNA gene,			CCAP 1537/10		1201							"Russia: Central Russia, Volga River, Borok Settlement"""																		culture								
JF298246.1.2062_U	JF298246	1	2062	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Ovalopodium	Ovalopodium_desertum					INV	Ovalopodium desertum clone 3705 18S ribosomal RNA gene, partial			CCAP 1530/1		3705		semidesert pond					Kazakhstan: Central Asia																		culture								
JN202431.1.1957_U	JN202431	1	1957	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Parvamoebidae	Parvamoeba	Parvamoeba_rugata					INV	Parvamoeba rugata strain CCAP 1556/1 clone 12212 18S ribosomal RNA			CCAP 1556/1		12212		"intertidal zone, Millport marine station"""		Fucus serratus	1991		United Kingdom: Great Britain, Firth of Clyde			authority: Parvamoeba rugata Rogerson, 1993															culture								
JF298244.1.2060_U	JF298244	1	2060	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Ovalopodium	Ovalopodium_desertum					INV	Ovalopodium desertum clone 3702 18S ribosomal RNA gene, partial			CCAP 1530/1		3702		semidesert pond					Kazakhstan: Central Asia																		culture								
JN202427.1.1959_U	JN202427	1	1959	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Parvamoebidae	Parvamoeba	Parvamoeba_rugata					INV	Parvamoeba rugata strain CCAP 1556/1 clone 12202 18S ribosomal RNA			CCAP 1556/1		12202		"intertidal zone, Millport marine station"""		Fucus serratus	1991		United Kingdom: Great Britain, Firth of Clyde			authority: Parvamoeba rugata Rogerson, 1993															culture								
JN638032.1.2085_U	JN638032	1	2085	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Himatismenida_X	Squamamoeba	Squamamoeba_japonica					INV	Squamamoeba japonica strain CCAP 1593/1 clone 2224 18S ribosomal			CCAP 1593/1	CCAP:1593/1	2224		bottom sediments, depth 2709 m			26-Aug-2010		Pacific Ocean: Sea of Japan																		culture								
GQ330604.1.1534_U	GQ330604	1	1534	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Parvamoebidae	Parvamoeba	Parvamoeba_sp.					ENV	Uncultured Amoebozoa clone PRS2_3E_84 18S ribosomal RNA gene,					PRS2_3E_84		"peat from Praz Rodet peat bog, Jura Mountains"""					Switzerland																		environmental								
JF298247.1.2062_U	JF298247	1	2062	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Ovalopodium	Ovalopodium_desertum					INV	Ovalopodium desertum clone 3706 18S ribosomal RNA gene, partial			CCAP 1530/1		3706		semidesert pond					Kazakhstan: Central Asia																		culture								
AB330050.1.1547_U	AB330050	1	1547	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Himatismenida_X	Himatismenida_XX	Himatismenida_XX_sp.					ENV	Uncultured eukaryote gene for 18S rRNA, partial sequence, clone:					YS16Ec09		"PCR-derived sequence from hydrothermal deposits"""																							environmental								
JF298243.1.2061_U	JF298243	1	2061	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Ovalopodium	Ovalopodium_desertum					INV	Ovalopodium desertum clone 3701 18S ribosomal RNA gene, partial			CCAP 1530/1		3701		semidesert pond					Kazakhstan: Central Asia																		culture								
AY775130.1.2018_U	AY775130	1	2018	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_spiniferum			1		INV	Cochliopodium spiniferum 18S ribosomal RNA gene, complete sequence.			CCAP 1537/3												authority: Kudryavtsev, 2004															culture								
KC247747.1.2082_U	KC247747	1	2082	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_sp.					INV	Cochliopodium sp. 1 YIT-2013 strain ATCC 30935 18S ribosomal RNA			ATCC 30935	ATCC:30935																										culture								
KC747718.1.2080_U	KC747718	1	2080	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_sp.					INV	Cochliopodium sp. ATCC 30936 18S ribosomal RNA gene, complete			ATCC 30936	ATCC:30936																										culture								
JF298253.1.2082_U	JF298253	1	2082	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_larifeili					INV	Cochliopodium larifeili clone 901 18S ribosomal RNA gene, partial			CCAP 1537/8		901							Russia: Neva River estuary, St-Petersburg			"authority: Cochliopodium larifeili Kudryavtsev, 1999"""															culture								
JN638030.1.2084_U	JN638030	1	2084	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Himatismenida_X	Squamamoeba	Squamamoeba_japonica					INV	Squamamoeba japonica strain CCAP 1593/1 clone 2218 18S ribosomal			CCAP 1593/1	CCAP:1593/1	2218		bottom sediments, depth 2709 m			26-Aug-2010		Pacific Ocean: Sea of Japan																		culture								
JF298249.1.2185_U	JF298249	1	2185	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_actinophorum					INV	Cochliopodium actinophorum clone 1202 18S ribosomal RNA gene,			CCAP 1537/10		1202							"Russia: Central Russia, Volga River, Borok Settlement"""																		culture								
JF694281.1.896_U	JF694281	1	896	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Goceviidae	Gocevia	Gocevia_fonbrunei					INV	Gocevia fonbrunei strain ATCC 50196 small subunit ribosomal RNA			ATCC 50196	ATCC:50196																										culture								
JF298254.1.2081_U	JF298254	1	2081	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_larifeili					INV	Cochliopodium larifeili clone 902 18S ribosomal RNA gene, partial			CCAP 1537/8		902							Russia: Neva River estuary, St-Petersburg			"authority: Cochliopodium larifeili Kudryavtsev, 1999"""															culture								
JN202430.1.1959_U	JN202430	1	1959	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Parvamoebidae	Parvamoeba	Parvamoeba_rugata					INV	Parvamoeba rugata strain CCAP 1556/1 clone 12211 18S ribosomal RNA			CCAP 1556/1		12211		"intertidal zone, Millport marine station"""		Fucus serratus	1991		United Kingdom: Great Britain, Firth of Clyde			authority: Parvamoeba rugata Rogerson, 1993															culture								
JN202429.1.1959_U	JN202429	1	1959	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Parvamoebidae	Parvamoeba	Parvamoeba_rugata					INV	Parvamoeba rugata strain CCAP 1556/1 clone 12207 18S ribosomal RNA			CCAP 1556/1		12207		"intertidal zone, Millport marine station"""		Fucus serratus	1991		United Kingdom: Great Britain, Firth of Clyde			authority: Parvamoeba rugata Rogerson, 1993															culture								
EF455775.1.1917_U	EF455775	1	1917	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Parvamoebidae	Parvamoeba	Parvamoeba_monoura			1		INV	Thecamoeba sp. ATCC PRA-35 18S small subunit ribosomal RNA gene,			ATCC PRA-35																											culture								
JF298256.1.2083_U	JF298256	1	2083	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_larifeili					INV	Cochliopodium larifeili clone 907 18S ribosomal RNA gene, partial			CCAP 1537/8		907							Russia: Neva River estuary, St-Petersburg			"authority: Cochliopodium larifeili Kudryavtsev, 1999"""															culture								
JF298255.1.2081_U	JF298255	1	2081	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_larifeili					INV	Cochliopodium larifeili clone 904 18S ribosomal RNA gene, partial			CCAP 1537/8		904							Russia: Neva River estuary, St-Petersburg			"authority: Cochliopodium larifeili Kudryavtsev, 1999"""															culture								
AY785057.1.1555_U	AY785057	1	1555	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_sp.			1		INV	Cochliopodium sp. strain Kiel 18S ribosomal RNA gene, partial			Kiel									Germany																		culture								
KJ569700.1.2050_U	KJ569700	1	2050	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minus					INV	Cochliopodium minus clone 20601 18S ribosomal RNA gene, partial			CCAP 1537/1A		20601		freshwater					USA: pond In Tenney Park, Madison, Wisconsin	43.0926 N 89.3695 W		authority: Cochliopodium minus Page, 1976															culture			43.0926	-89.3695				
KJ569701.1.2050_U	KJ569701	1	2050	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minus					INV	Cochliopodium minus clone 20602 18S ribosomal RNA gene, partial			CCAP 1537/1A		20602		freshwater					USA: pond In Tenney Park, Madison, Wisconsin	43.0926 N 89.3695 W		authority: Cochliopodium minus Page, 1976															culture			43.0926	-89.3695				
KJ569702.1.2049_U	KJ569702	1	2049	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minus					INV	Cochliopodium minus clone 20603 18S ribosomal RNA gene, partial			CCAP 1537/1A		20603		freshwater					USA: pond In Tenney Park, Madison, Wisconsin	43.0926 N 89.3695 W		authority: Cochliopodium minus Page, 1976															culture			43.0926	-89.3695				
KJ569703.1.2050_U	KJ569703	1	2050	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minus					INV	Cochliopodium minus clone 20605 18S ribosomal RNA gene, partial			CCAP 1537/1A		20605		freshwater					USA: pond In Tenney Park, Madison, Wisconsin	43.0926 N 89.3695 W		authority: Cochliopodium minus Page, 1976															culture			43.0926	-89.3695				
KJ569704.1.2050_U	KJ569704	1	2050	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minus					INV	Cochliopodium minus clone 20607 18S ribosomal RNA gene, partial			CCAP 1537/1A		20607		freshwater					USA: pond In Tenney Park, Madison, Wisconsin	43.0926 N 89.3695 W		authority: Cochliopodium minus Page, 1976															culture			43.0926	-89.3695				
KJ569708.1.2049_U	KJ569708	1	2049	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minus					INV	Cochliopodium minus clone 9804 18S ribosomal RNA gene, partial			CCAP 1537/5		9804		soil			1999		"United Kingdom: Sourhope Research Station, Scotland"""			authority: Cochliopodium minus Page, 1976															culture								
KJ569709.1.2049_U	KJ569709	1	2049	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minus					INV	Cochliopodium minus clone 9809 18S ribosomal RNA gene, partial			CCAP 1537/5		9809		soil			1999		"United Kingdom: Sourhope Research Station, Scotland"""			authority: Cochliopodium minus Page, 1976															culture								
KJ569713.1.2048_U	KJ569713	1	2048	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minus					INV	Cochliopodium minus clone 1101 18S ribosomal RNA gene, partial			CCAP 1537/12		1101				Elodea canadensis	2006		Germany: freshwater Aquarium, Neuwied			authority: Cochliopodium minus Page, 1976															culture								
KJ569714.1.2048_U	KJ569714	1	2048	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minus					INV	Cochliopodium minus clone 1102 18S ribosomal RNA gene, partial			CCAP 1537/12		1102				Elodea canadensis	2006		Germany: freshwater Aquarium, Neuwied			authority: Cochliopodium minus Page, 1976															culture								
KJ569715.1.2048_U	KJ569715	1	2048	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minus					INV	Cochliopodium minus clone 1103 18S ribosomal RNA gene, partial			CCAP 1537/12		1103				Elodea canadensis	2006		Germany: freshwater Aquarium, Neuwied			authority: Cochliopodium minus Page, 1976															culture								
KJ569716.1.2048_U	KJ569716	1	2048	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minus					INV	Cochliopodium minus clone 1104 18S ribosomal RNA gene, partial			CCAP 1537/12		1104				Elodea canadensis	2006		Germany: freshwater Aquarium, Neuwied			authority: Cochliopodium minus Page, 1976															culture								
KJ569717.1.2048_U	KJ569717	1	2048	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minus					INV	Cochliopodium minus clone 1105 18S ribosomal RNA gene, partial			CCAP 1537/12		1105				Elodea canadensis	2006		Germany: freshwater Aquarium, Neuwied			authority: Cochliopodium minus Page, 1976															culture								
KJ569718.1.2046_U	KJ569718	1	2046	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minutoidum					INV	Cochliopodium minutoidum clone 1305 18S ribosomal RNA gene, partial			CCAP 1537/7		1305		"Aulocomnium sp. and organic matter, dead Picea sp."""			juin-04		Russia: bank of Saba river, Northwestern Russia	58.9541 N 29.0630 E		"authority: Cochliopodium minutoidum Kudryavtsev, 2006"""															culture			58.9541	29.063				
KJ569720.1.2048_U	KJ569720	1	2048	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minutoidum					INV	Cochliopodium minutoidum clone 1306 18S ribosomal RNA gene, partial			CCAP 1537/7		1306		"Aulocomnium sp. and organic matter, dead Picea sp."""			juin-04		Russia: bank of Saba river, Northwestern Russia	58.9541 N 29.0630 E		"authority: Cochliopodium minutoidum Kudryavtsev, 2006"""															culture			58.9541	29.063				
KJ569721.1.2046_U	KJ569721	1	2046	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minutoidum					INV	Cochliopodium minutoidum clone 1307 18S ribosomal RNA gene, partial			CCAP 1537/7		1307		"Aulocomnium sp. and organic matter, dead Picea sp."""			juin-04		Russia: bank of Saba river, Northwestern Russia	58.9541 N 29.0630 E		"authority: Cochliopodium minutoidum Kudryavtsev, 2006"""															culture			58.9541	29.063				
KJ569722.1.2046_U	KJ569722	1	2046	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_minutoidum					INV	Cochliopodium minutoidum clone 1308 18S ribosomal RNA gene, partial			CCAP 1537/7		1308		"Aulocomnium sp. and organic matter, dead Picea sp."""			juin-04		Russia: bank of Saba river, Northwestern Russia	58.9541 N 29.0630 E		"authority: Cochliopodium minutoidum Kudryavtsev, 2006"""															culture			58.9541	29.063				
KJ569725.1.2159_U	KJ569725	1	2159	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_kieliense					INV	Cochliopodium kieliense clone 9601 18S ribosomal RNA gene, partial					9601		freshwater pond			juil.-01		Germany: Biozentrum, University Of Kiel	54.3476 N 10.1179 E		"authority: Cochliopodium kieliense Kudryavtsev, 2006"""															environmental			54.3476	10.1179				
KJ569726.1.2148_U	KJ569726	1	2148	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_kieliense					INV	Cochliopodium kieliense clone 9605 18S ribosomal RNA gene, partial					9605		freshwater pond			juil.-01		Germany: Biozentrum, University Of Kiel	54.3476 N 10.1179 E		"authority: Cochliopodium kieliense Kudryavtsev, 2006"""															environmental			54.3476	10.1179				
KJ569727.1.2157_U	KJ569727	1	2157	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_kieliense					INV	Cochliopodium kieliense clone 9611 18S ribosomal RNA gene, partial					9611		freshwater pond			juil.-01		Germany: Biozentrum, University Of Kiel	54.3476 N 10.1179 E		"authority: Cochliopodium kieliense Kudryavtsev, 2006"""															environmental			54.3476	10.1179				
KJ569732.1.1145_U	KJ569732	1	1145	Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Cochliopodiidae	Cochliopodium	Cochliopodium_plurinucleolum					INV	Cochliopodium plurinucleolum 18S ribosomal RNA gene, partial			CCAP 1537/11#				grassland soil			2011		Italy: Berchidda-monti, Sardinia	40.46 N 9.10 E																	culture			40.46	9.1				
