pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
AY749617.1.1584_U	AY749617	1	1584	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Choanocystidae	Choanocystis	Choanocystis_sp.			1		INV	Choanocystis sp. Waikato 18S ribosomal RNA gene, partial sequence.							water column from lake					New Zealand: University of Waikato																										
AB505554.1.1761_U	AB505554	1	1761	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote 18S rRNA, partial sequence, clone: RM2-SGM46.					RM2-SGM46		"microbial mats in deep-sea cold seep sediment"""					Japan:Sagami Bay, off Hatsushima																		environmental								
AY749540.1.1616_U	AY749540	1	1616	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.			1		ENV	Uncultured eukaryote clone H22.6 18S ribosomal RNA gene, partial					H22.6																									environmental								
AY749531.1.1569_U	AY749531	1	1569	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H17.3 18S ribosomal RNA gene, partial					H17.3																									environmental								
AY749625.1.2205_U	AY749625	1	2205	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Acanthocystida	Acanthocystidae	Acanthocystis	Acanthocystis_sp.					INV	Acanthocystis sp. Oxford7 18S ribosomal RNA gene, partial sequence.							sediment from lake					United Kingdom: University Parks, Oxford																										
AY749529.1.1613_U	AY749529	1	1613	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H26.4 18S ribosomal RNA gene, partial					H26.4																									environmental								
AY749535.1.1600_U	AY749535	1	1600	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H13.6 18S ribosomal RNA gene, partial					H13.6																									environmental								
AY749629.1.2219_U	AY749629	1	2219	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Acanthocystida	Acanthocystidae	Acanthocystis	Acanthocystis_sp.					INV	Acanthocystis sp. Hinksey Lake 18S ribosomal RNA gene, partial							sediment from lake					United Kingdom: Hinksey Lake, Oxford																										
AY749498.1.1616_U	AY749498	1	1616	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H23.4 18S ribosomal RNA gene, partial					H23.4																									environmental								
AY749541.1.1608_U	AY749541	1	1608	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H22.7 18S ribosomal RNA gene, partial					H22.7																									environmental								
HQ867407.1.884_U	HQ867407	1	884	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone SHAC725 18S ribosomal RNA gene, partial					SHAC725		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			14-nov.-06		Canada: Vancouver																		environmental								
AY749546.1.1616_U	AY749546	1	1616	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.			1		ENV	Uncultured eukaryote clone H6.7 18S ribosomal RNA gene, partial					H6.7																									environmental								
AY749621.1.2266_U	AY749621	1	2266	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Acanthocystida	Acanthocystidae	Acanthocystis	Acanthocystis_sp.					INV	Acanthocystis sp. Oxford2 18S ribosomal RNA gene, partial sequence.							algae from ditch					United Kingdom: University Parks, Oxford																										
AY749612.1.1599_U	AY749612	1	1599	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystidae	Pterocystis	Pterocystis_tropica					INV	Pterocystis tropica isolate tropicaOXFORD 18S ribosomal RNA gene,						tropicaOXFORD	sediment from river					United Kingdom: Oxford, Thames River																		isolate								
AY749507.1.1585_U	AY749507	1	1585	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H9.7 18S ribosomal RNA gene, partial					H9.7																									environmental								
AY749493.1.1604_U	AY749493	1	1604	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H7.4 18S ribosomal RNA gene, partial					H7.4																									environmental								
AY749489.1.1696_U	AY749489	1	1696	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.			1		ENV	Uncultured eukaryote clone H5.6 18S ribosomal RNA gene, partial					H5.6																									environmental								
AY749602.1.1562_U	AY749602	1	1562	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystidae	Pterocystis	Pterocystis_foliacea					INV	Pterocystis foliacea isolate JC05 18S ribosomal RNA gene, partial						JC05	sediment					United Kingdom: Priest Pot, Cumbria																		isolate								
AY749505.1.1585_U	AY749505	1	1585	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.			1		ENV	Uncultured eukaryote clone H26.1 18S ribosomal RNA gene, partial					H26.1																									environmental								
AY749517.1.1757_U	AY749517	1	1757	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystida_X	Pterocystida_XX	Pterocystida_XX_sp.			1		ENV	Uncultured eukaryote clone H30.9 18S ribosomal RNA gene, partial					H30.9																									environmental								
AY749516.1.1576_U	AY749516	1	1576	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystida_X	Pterocystida_XX	Pterocystida_XX_sp.			1		ENV	Uncultured eukaryote clone H30.5 18S ribosomal RNA gene, partial					H30.5																									environmental								
AY749538.1.1601_U	AY749538	1	1601	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H22.1 18S ribosomal RNA gene, partial					H22.1																									environmental								
AY749496.1.1582_U	AY749496	1	1582	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H20.9 18S ribosomal RNA gene, partial					H20.9																									environmental								
AY749532.1.1628_U	AY749532	1	1628	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H17.5 18S ribosomal RNA gene, partial					H17.5																									environmental								
AY749492.1.1571_U	AY749492	1	1571	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H7.1 18S ribosomal RNA gene, partial					H7.1																									environmental								
AY749526.1.1606_U	AY749526	1	1606	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H2.2 18S ribosomal RNA gene, partial					H2.2																									environmental								
AY749491.1.1584_U	AY749491	1	1584	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.			1		ENV	Uncultured eukaryote clone H20.10 18S ribosomal RNA gene, partial					H20.10																									environmental								
AY749486.1.1796_U	AY749486	1	1796	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystida_X	Pterocystida_XX	Pterocystida_XX_sp.			1		ENV	Uncultured eukaryote clone H19.7 18S ribosomal RNA gene, partial					H19.7																									environmental								
AY749545.1.1709_U	AY749545	1	1709	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystida_X	Pterocystida_XX	Pterocystida_XX_sp.			1		ENV	Uncultured eukaryote clone H8.9 18S ribosomal RNA gene, partial					H8.9																									environmental								
AY749500.1.1587_U	AY749500	1	1587	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H18.3 18S ribosomal RNA gene, partial					H18.3																									environmental								
AY749633.1.1582_U	AY749633	1	1582	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystidae	Raineriophrys	Raineriophrys_erinaceoides					INV	Raineriophrys erinaceoides 18S ribosomal RNA gene, partial							sediment					Canada: Harrison Hot Springs, British Columbia																										
DQ409130.1.967_U	DQ409130	1	967	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryotic picoplankton clone VNP6 18S ribosomal RNA					VNP6		"lacustrine small eukaryotic community in hyper-eutrophic conditions"""																							environmental								
AY749544.1.1627_U	AY749544	1	1627	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystida_X	Pterocystida_XX	Pterocystida_XX_sp.			1		ENV	Uncultured eukaryote clone H25.8 18S ribosomal RNA gene, partial					H25.8																									environmental								
AY749611.1.1613_U	AY749611	1	1613	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Heterophryidae	Heterophrys	Heterophrys_sp.			1		INV	Heterophrys sp. Oxford1 18S ribosomal RNA gene, partial sequence.							sediment from lake					United Kingdom: University Parks, Oxford																										
AY749547.1.1590_U	AY749547	1	1590	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H8.7 18S ribosomal RNA gene, partial					H8.7																									environmental								
AY749519.1.1625_U	AY749519	1	1625	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.			1		ENV	Uncultured eukaryote clone H27.10 18S ribosomal RNA gene, partial					H27.10																									environmental								
DQ409132.1.873_U	DQ409132	1	873	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryotic picoplankton clone VNP15 18S ribosomal RNA					VNP15		"lacustrine small eukaryotic community in hyper-eutrophic conditions"""																							environmental								
AY749605.1.1650_U	AY749605	1	1650	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Choanocystidae	Choanocystis	Choanocystis_sp.			1		INV	Choanocystis sp. Oxford 18S ribosomal RNA gene, partial sequence.							sediment from stream					United Kingdom: University Parks Road																										
EF483923.1.1128_U	EF483923	1	1128	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Microhelida	Microhelida_X	Microhelida_XX	Microhelida_XX_sp.					INV	Diplotheca costata 18S small subunit ribosomal RNA gene, partial												Taiwan: VAE																										
AY749511.1.1615_U	AY749511	1	1615	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.			1		ENV	Uncultured eukaryote clone H25.2 18S ribosomal RNA gene, partial					H25.2																									environmental								
AY749501.1.1995_U	AY749501	1	1995	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystidae	Raphidiophrys	Raphidiophrys_sp.			1		ENV	Uncultured eukaryote clone H18.6 18S ribosomal RNA gene, partial					H18.6																									environmental								
AY749513.1.1621_U	AY749513	1	1621	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystida_X	Pterocystida_XX	Pterocystida_XX_sp.					ENV	Uncultured eukaryote clone H28.1 18S ribosomal RNA gene, partial					H28.1																									environmental								
AY749549.1.1577_U	AY749549	1	1577	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H10.4 18S ribosomal RNA gene, partial					H10.4																									environmental								
AF534709.1.1802_U	AF534709	1	1802	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystidae	Chlamydaster	Chlamydaster_sterni			1		INV	Chlamydaster sterni 18S ribosomal RNA gene, partial sequence.																																						
AY749530.1.1586_U	AY749530	1	1586	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.			1		ENV	Uncultured eukaryote clone H26.10 18S ribosomal RNA gene, partial					H26.10																									environmental								
AY749525.1.1625_U	AY749525	1	1625	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystida_X	Pterocystida_XX	Pterocystida_XX_sp.					ENV	Uncultured eukaryote clone H4.9 18S ribosomal RNA gene, partial					H4.9																									environmental								
AY268042.1.1764_U	AY268042	1	1764	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystidae	Chlamydaster	Chlamydaster_sterni			1		INV	Chlamydaster sterni small subunit ribosomal RNA gene, partial																																						
AY749480.1.1579_U	AY749480	1	1579	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystidae	Pterocystis	Pterocystis_sp.					ENV	Uncultured eukaryote clone H12.9 18S ribosomal RNA gene, partial					H12.9																									environmental								
AY749509.1.1681_U	AY749509	1	1681	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.			1		ENV	Uncultured eukaryote clone H15.7 18S ribosomal RNA gene, partial					H15.7																									environmental								
AY749502.1.1635_U	AY749502	1	1635	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.			1		ENV	Uncultured eukaryote clone H19.3 18S ribosomal RNA gene, partial					H19.3																									environmental								
AY749623.1.2260_U	AY749623	1	2260	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Acanthocystida	Acanthocystidae	Acanthocystis	Acanthocystis_sp.					INV	Acanthocystis sp. Oxford6 18S ribosomal RNA gene, partial sequence.							soil					United Kingdom: University Parks, Oxford																										
GU479949.1.2069_U	GU479949	1	2069	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Acanthocystida	Acanthocystidae	Acanthocystis	Acanthocystis_sp.					ENV	Uncultured centroheliozoan clone PR1_4E_11 18S ribosomal RNA gene,					PR1_4E_11		"water from Praz Rodet peat bog, Jura Mountains"""					Switzerland																		environmental								
JQ245081.1.1587_U	JQ245081	1	1587	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					INV	Centroheliozoa sp. ATCC 50535 18S ribosomal RNA gene, partial			ATCC 50535	ATCC:50535																										culture								
AY749504.1.1603_U	AY749504	1	1603	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H9.3 18S ribosomal RNA gene, partial					H9.3																									environmental								
AY749508.1.1607_U	AY749508	1	1607	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H15.6 18S ribosomal RNA gene, partial					H15.6																									environmental								
AY749632.1.2182_U	AY749632	1	2182	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Acanthocystida	Acanthocystidae	Acanthocystis	Acanthocystis_nichollsi			1		INV	Acanthocystis nichollsi 18S ribosomal RNA gene, partial sequence.							sediment					United Kingdom: Priest Pot, Cumbria																										
AB196984.1.2191_U	AB196984	1	2191	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystidae	Raphidiophrys	Raphidiophrys_contractilis			1		INV	Raphidiophrys contractilis gene for 18S ribosomal RNA, partial																																						
AY749528.1.1586_U	AY749528	1	1586	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H28.9 18S ribosomal RNA gene, partial					H28.9																									environmental								
AY749619.1.1929_U	AY749619	1	1929	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystidae	Raphidiophrys	Raphidiophrys_sp.			1		INV	Raphidiophrys sp. Whale Bay 18S ribosomal RNA gene, partial							algae					New Zealand: Whale Bay, Raglan																										
AY749490.1.1615_U	AY749490	1	1615	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Centroheliozoa_XX	Centroheliozoa_XXX	Centroheliozoa_XXXX	Centroheliozoa_XXXX_sp.					ENV	Uncultured eukaryote clone H20.6 18S ribosomal RNA gene, partial					H20.6																									environmental								
