kingdom	supergroup	division	class	order	family	genus	species	n
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Halimeda	Halimeda_magnidisca	6
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Halimeda	Halimeda_melanesica	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Halimeda	Halimeda_micronesica	18
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Halimeda	Halimeda_minima	22
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Halimeda	Halimeda_monile	4
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Halimeda	Halimeda_opuntia	41
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Halimeda	Halimeda_renschii	7
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Halimeda	Halimeda_scabra	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Halimeda	Halimeda_simulans	10
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Halimeda	Halimeda_stuposa	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Halimeda	Halimeda_taenicola	8
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Halimeda	Halimeda_tuna	10
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Penicillus	Penicillus_capitatus	6
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Penicillus	Penicillus_dumetosus	4
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Penicillus	Penicillus_nodulosus	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Penicillus	Penicillus_pyriformis	6
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Pseudocodium	Pseudocodium_floridanum	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Pseudocodium	Pseudocodium_natalense	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Rhipilia	Rhipilia_nigrescens	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Rhipiliopsis	Rhipiliopsis_reticulata	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Rhipocephalus	Rhipocephalus_phoenix	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Tydemania	Tydemania_expeditionis	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Udotea	Udotea_abbottiorum	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Udotea	Udotea_argentea	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Udotea	Udotea_cyathiformis	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Udotea	Udotea_dotyi	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Udotea	Udotea_flabellum	4
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Udotea	Udotea_looensis	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Udotea	Udotea_norrisii	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidales_X	Udotea	Udotea_orientalis	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Aegagropila	Aegagropila_linnaei	8
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Aegagropilopsis	Aegagropilopsis_sp.	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Anadyomene	Anadyomene_saldanhae	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Anadyomene	Anadyomene_stellata	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Apjohnia	Apjohnia_laetevirens	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Arnoldiella	Arnoldiella_conchophila	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Arnoldiella	Arnoldiella_sp.	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Basicladia	Basicladia_chelonum	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Basicladia	Basicladia_sp.	3
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Boergesenia	Boergesenia_forbesii	4
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Boergesenia	Boergesenia_parvula	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Boodlea	Boodlea_composita	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Boodlea	Boodlea_montagnei	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Boodlea	Boodlea_siamensis	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Chaetomorpha	Chaetomorpha_aerea	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Chaetomorpha	Chaetomorpha_antennina	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Chaetomorpha	Chaetomorpha_crassa	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Chaetomorpha	Chaetomorpha_ligustica	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Chaetomorpha	Chaetomorpha_linum	4
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Chaetomorpha	Chaetomorpha_moniligera	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Chaetomorpha	Chaetomorpha_okamurae	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Chaetomorpha	Chaetomorpha_sp.	8
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Chaetomorpha	Chaetomorpha_valida	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Chamaedoris	Chamaedoris_peniculum	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_albida	10
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_amphibia	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_aokii	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_battersii	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_catenata	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_clavuligera	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_coelothrix	5
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_conchopheria	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_dotyana	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_expansa	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_fascicularis	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_feredayi	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_flexuosa	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_glomerata	21
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_gracilis	9
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_horii	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_hutchinsiae	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_hutchinsioides	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_japonica	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_kosterae	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_laetevirens	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_liebetruthii	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_mirabilis	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_ohkuboana	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_okamurae	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_oligocladoidea	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_opaca	3
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_ordinata	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_pachyderma	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_pellucida	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_pellucidoidea	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_prolifera	3
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_pygmaea	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_radiosa	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_ramulosa	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_rhodolithicola	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_rupestris	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_sakaii	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_sericea	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_socialis	4
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_sp.	4
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_sterrocladia	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_stimpsonii	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_vagabunda	14
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophora	Cladophora_wrightiana	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophorella	Cladophorella_calcicola	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophoropsis	Cladophoropsis_brachyartra	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophoropsis	Cladophoropsis_fasciculatus	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophoropsis	Cladophoropsis_macromeres	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophoropsis	Cladophoropsis_membranacea	5
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophoropsis	Cladophoropsis_sp.	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophoropsis	Cladophoropsis_sundanensis	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophoropsis	Cladophoropsis_vaucheriiformis	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Cladophoropsis	Cladophoropsis_zollingerii	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Dictyosphaeria	Dictyosphaeria_cavernosa	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Ernodesmis	Ernodesmis_verticillata	3
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Microdictyon	Microdictyon_boergesenii	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Microdictyon	Microdictyon_umbilicatum	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Phyllodictyon	Phyllodictyon_anastomosans	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Phyllodictyon	Phyllodictyon_pulcherrimum	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Phyllodictyon	Phyllodictyon_robustum	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Pithophora	Pithophora_polymorpha	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Pithophora	Pithophora_roettleri	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Pithophora	Pithophora_sp.	8
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Rhizoclonium	Rhizoclonium_grande	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Rhizoclonium	Rhizoclonium_hieroglyphicum	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Rhizoclonium	Rhizoclonium_lubricum	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Rhizoclonium	Rhizoclonium_riparium	5
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Rhizoclonium	Rhizoclonium_sp.	8
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Siphonocladus	Siphonocladus_tropicus	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Spongiochrysis	Spongiochrysis_hawaiiensis	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Struvea	Struvea_elegans	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Struvea	Struvea_plumosa	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Valonia	Valonia_aegagropila	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Valonia	Valonia_fastigiata	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Valonia	Valonia_utricularis	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Valoniopsis	Valoniopsis_pachynema	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Ventricaria	Ventricaria_ventricosa	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Wittrockiella	Wittrockiella_lyallii	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Wittrockiella	Wittrockiella_paradoxa	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Cladophorales	Cladophorales_X	Wittrockiella	Wittrockiella_sp.	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Acetabularia	Acetabularia_acetabulum	8
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Acetabularia	Acetabularia_calyculus	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Acetabularia	Acetabularia_crenulata	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Acetabularia	Acetabularia_dentata	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Acetabularia	Acetabularia_farlowii	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Acetabularia	Acetabularia_kilneri	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Acetabularia	Acetabularia_major	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Acetabularia	Acetabularia_peniculus	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Acetabularia	Acetabularia_schenkii	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Batophora	Batophora_occidentalis	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Batophora	Batophora_oerstedii	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Bornetella	Bornetella_nitida	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Chlorocladus	Chlorocladus_australasicus	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Cymopolia	Cymopolia_vanbosseae	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Dasycladales_XX	Dasycladales_XX_sp.	3
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Neomeris	Neomeris_dumentosa	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Parvocaulis	Parvocaulis_clavata	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Parvocaulis	Parvocaulis_parvula	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Parvocaulis	Parvocaulis_polyphysoides	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Dasycladales	Dasycladales_X	Parvocaulis	Parvocaulis_pusilla	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Oltmansiellopsidales	Oltmansiellopsidales_X	Dangemannia	Dangemannia_microcystis	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Oltmansiellopsidales	Oltmansiellopsidales_X	Oltmannsiellopsis	Oltmannsiellopsis_geminata	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Oltmansiellopsidales	Oltmansiellopsidales_X	Oltmannsiellopsis	Oltmannsiellopsis_sp.	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Oltmansiellopsidales	Oltmansiellopsidales_X	Oltmannsiellopsis	Oltmannsiellopsis_viridis	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliales_X	Cephaleuros	Cephaleuros_diffusus	1
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliales_X	Cephaleuros	Cephaleuros_parasiticus	2
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliales_X	Cephaleuros	Cephaleuros_virescens	12
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliales_X	Phycopeltis	Phycopeltis_aurea	1
