pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
EU106777.1.881_U	EU106777	1	881	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_singularis					PLN	Cf. Prasinoderma sp. RCC930 18S ribosomal RNA gene, partial			RCC930; Roscoff Culture Collection, France				"marine culture from South-East Pacific Ocean"""																							culture								
EU143482.1.893_U	EU143482	1	893	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_singularis					ENV	Uncultured marine Prasinococcales clone PROSOPE.C5-25m.49 18S					PROSOPE.C5-25m.49		"Mediterranean Sea; <3 micrometers from cruise PROSOPE, 1999, Stn 5, CTD 23, Depth 25m"""			1999					PCR_primers=fwd_name: Euk328f, rev_name: CHLO02r															environmental								
EU106775.1.869_U	EU106775	1	869	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_singularis					PLN	Cf. Prasinoderma sp. RCC927 18S ribosomal RNA gene, partial			RCC927; Roscoff Culture Collection, France				"marine culture from South-East Pacific Ocean"""																							culture								
EU106780.1.830_U	EU106780	1	830	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_singularis					PLN	Cf. Prasinoderma sp. RCC933 18S ribosomal RNA gene, partial			RCC933; Roscoff Culture Collection, France				"marine culture from South-East Pacific Ocean"""																							culture								
AB183631.1.1749_U	AB183631	1	1749	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale					PLN	Prasinoderma sp. MBIC10719 gene for 18S rRNA, partial sequence,			MBIC10719												3-0/10															culture								
AB058379.1.1747_U	AB058379	1	1747	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale			1		PLN	Prasinoderma coloniale gene for 18S rRNA, partial sequence,			MBIC10720																											culture								
HQ866255.1.885_U	HQ866255	1	885	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale					ENV	Uncultured eukaryote clone SGSP734 18S ribosomal RNA gene, partial					SGSP734		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			06-juil.-06		Canada: Vancouver																		environmental								
EU143479.1.896_U	EU143479	1	896	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus					ENV	Uncultured marine Prasinococcales clone PROSOPE.C1-30m.36 18S					PROSOPE.C1-30m.36		"Mediterranean Sea; <3 micrometers from cruise PROSOPE, 1999, Stn 1, CTD 11, Depth 30m"""			1999					PCR_primers=fwd_name: Euk328f, rev_name: CHLO02r															environmental								
EU106762.1.878_U	EU106762	1	878	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_singularis					PLN	Cf. Prasinoderma sp. RCC910 18S ribosomal RNA gene, partial			RCC910; Roscoff Culture Collection, France				"marine culture from South-East Pacific Ocean"""																							culture								
AB183651.1.1740_U	AB183651	1	1740	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus			1		PLN	Prasinococcus sp. MBIC11013 gene for 18S rRNA, partial sequence,			MBIC11013												56-0/20B															culture								
JQ726705.1.1082_U	JQ726705	1	1082	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_sp.					PLN	Prasinococcus sp. EGEMACC 50 18S ribosomal RNA gene, partial			EGEMACC 50									Turkey: Seferihisar, Aegean Sea, Izmir																		culture								
AB183650.1.1740_U	AB183650	1	1740	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus					PLN	Prasinococcus sp. MBIC11010 gene for 18S rRNA, partial sequence,			MBIC11010												4-0/19															culture								
AF203401.1.1746_U	AF203401	1	1746	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus			1		PLN	Prasinococcus sp. CCMP1202 18S ribosomal RNA gene, partial			CCMP1202																											culture								
AB058384.1.1742_U	AB058384	1	1742	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus					PLN	Prasinococcus capsulatus gene for 18S rRNA, partial sequence,			MBIC11011																											culture								
AB183626.1.1740_U	AB183626	1	1740	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus					PLN	Prasinoderma sp. MBIC10655 gene for 18S rRNA, partial sequence,			MBIC10655												PS-47 2 K80															culture								
AF203400.1.1748_U	AF203400	1	1748	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus			1		PLN	Prasinococcus sp. CCMP1194 18S ribosomal RNA gene, partial			CCMP1194																											culture								
U40920.1.1796_U	U40920	1	1796	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale			1		PLN	Coccoid green alga CCMP1220 nuclear 18S ribosomal RNA gene.			CCMP 1220																											culture								
HQ868998.1.917_U	HQ868998	1	917	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_sp.					ENV	Uncultured eukaryote clone SHAX501 18S ribosomal RNA gene, partial					SHAX501		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
AF203402.1.1735_U	AF203402	1	1735	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale			1		PLN	Coccoid prasinophyte CCMP1413 18S ribosomal RNA gene, partial			CCMP1413																											culture								
EU330222.1.826_U	EU330222	1	826	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale					PLN	Pseudoscourfieldia marina strain WitsFine1 18S ribosomal RNA gene,			WitsFine1																											culture								
HQ869450.1.889_U	HQ869450	1	889	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_sp.					ENV	Uncultured eukaryote clone SHBA417 18S ribosomal RNA gene, partial					SHBA417		"Saanich Inlet, oxygenated marine water column, 100 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
EU106776.1.805_U	EU106776	1	805	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_singularis					PLN	Cf. Prasinoderma sp. RCC929 18S ribosomal RNA gene, partial			RCC929; Roscoff Culture Collection, France				"marine culture from South-East Pacific Ocean"""																							culture								
FJ997210.1.1664_U	FJ997210	1	1664	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale					PLN	Prasinoderma coloniale strain RCC916 18S ribosomal RNA gene,			RCC916	RCC:916			"marine culture from South-East Pacific Ocean"""																							culture								
AB183629.1.1749_U	AB183629	1	1749	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale					PLN	Prasinoderma sp. MBIC10712 gene for 18S rRNA, partial sequence,			MBIC10712												47-75/5-0															culture								
AB183602.1.1749_U	AB183602	1	1749	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale					PLN	Prasinoderma sp. MBIC10474 gene for 18S rRNA, partial sequence,			MBIC10474												YP18															culture								
AF203399.1.1747_U	AF203399	1	1747	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale			1		PLN	Coccoid prasinophyte CCMP1193 18S ribosomal RNA gene, partial			CCMP1193																											culture								
FN562437.1.1776_U	FN562437	1	1776	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale					PLN	Prasinoderma coloniale partial 18S rRNA gene, strain CCMP 1413.			CCMP 1413																											culture								
FJ619275.1.1620_U	FJ619275	1	1620	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Palmophyllales	Palmophyllaceae	Palmophyllum	Palmophyllum_umbracola			1		PLN	Palmophyllum umbracola isolate 1 18S ribosomal RNA gene, partial						1						USA: California																		isolate								
EU143483.1.898_U	EU143483	1	898	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinococcales-Clade-B_X	Prasinococcales-Clade-B1_X_sp.					ENV	Uncultured marine Prasinococcales clone PROSOPE.CD-50m.137 18S					PROSOPE.CD-50m.137		"Mediterranean Sea; <3 micrometers from cruise PROSOPE, 1999, Stn DYF, CTD 81, Depth 50m"""			1999					PCR_primers=fwd_name: Euk328f, rev_name: CHLO02r															environmental								
KF422618.1.1639_U	KF422618	1	1639	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale					PLN	Prasinoderma coloniale culture-collection RCC:1048 18S ribosomal			RCC1048	RCC:1048																										culture								
KT860733.1.858_U	KT860733	1	858	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus				2015-12-11 00:00:00	PLN	Prasinococcus sp. RCC1962 18S ribosomal RNA gene, partial sequence.	Prasinococcus sp. RCC1962		RCC1962	RCC:1962																										culture								
KT860924.1.1252_U	KT860924	1	1252	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus				2015-12-11 00:00:00	PLN	Prasinococcus sp. RCC2694 18S ribosomal RNA gene, partial sequence.	Prasinococcus sp. RCC2694		RCC2694	RCC:2694																										culture								
KT860907.1.1390_U	KT860907	1	1390	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus				2015-12-11 00:00:00	PLN	Prasinococcus sp. RCC896 18S ribosomal RNA gene, partial sequence.	Prasinococcus sp. RCC896		RCC896	RCC:896																										culture								
KT860772.1.805_U	KT860772	1	805	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus				2015-12-11 00:00:00	PLN	Prasinococcus sp. RCC2687 18S ribosomal RNA gene, partial sequence.	Prasinococcus sp. RCC2687		RCC2687	RCC:2687																										culture								
KT860770.1.697_U	KT860770	1	697	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus				2015-12-11 00:00:00	PLN	Prasinococcus sp. RCC2684 18S ribosomal RNA gene, partial sequence.	Prasinococcus sp. RCC2684		RCC2684	RCC:2684																										culture								
KT860786.1.819_U	KT860786	1	819	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus				2015-12-11 00:00:00	PLN	Prasinococcus sp. RCC2359 18S ribosomal RNA gene, partial sequence.	Prasinococcus sp. RCC2359		RCC2359	RCC:2359																										culture								
KT860785.1.650_U	KT860785	1	650	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus				2015-12-11 00:00:00	PLN	Prasinococcus sp. RCC2357 18S ribosomal RNA gene, partial sequence.	Prasinococcus sp. RCC2357		RCC2357	RCC:2357																										culture								
KT860783.1.670_U	KT860783	1	670	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_capsulatus				2015-12-11 00:00:00	PLN	Prasinococcus sp. RCC2349 18S ribosomal RNA gene, partial sequence.	Prasinococcus sp. RCC2349		RCC2349	RCC:2349																										culture								
KT860671.1.590_U	KT860671	1	590	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-A	Prasinococcus	Prasinococcus_sp.				2015-12-11 00:00:00	PLN	Prasinococcus sp. RCC520 18S ribosomal RNA gene, partial sequence.	Prasinococcus sp. RCC520		RCC520	RCC:520																										culture								
KT860734.1.787_U	KT860734	1	787	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale				2015-12-11 00:00:00	PLN	Prasinoderma coloniale strain RCC1967 18S ribosomal RNA gene, partial sequence.	Prasinoderma coloniale		RCC1967	RCC:1967																										culture								
KT860732.1.654_U	KT860732	1	654	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale				2015-12-11 00:00:00	PLN	Prasinoderma coloniale strain RCC1957 18S ribosomal RNA gene, partial sequence.	Prasinoderma coloniale		RCC1957	RCC:1957																										culture								
KT860735.1.857_U	KT860735	1	857	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale				2015-12-11 00:00:00	PLN	Prasinoderma coloniale strain RCC960 18S ribosomal RNA gene, partial sequence.	Prasinoderma coloniale		RCC960	RCC:960																										culture								
KT860835.1.1115_U	KT860835	1	1115	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale				2015-12-11 00:00:00	PLN	Prasinoderma coloniale strain RCC3068 18S ribosomal RNA gene, partial sequence.	Prasinoderma coloniale		RCC3068	RCC:3068																										culture								
KT860834.1.1107_U	KT860834	1	1107	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale				2015-12-11 00:00:00	PLN	Prasinoderma coloniale strain RCC3066 18S ribosomal RNA gene, partial sequence.	Prasinoderma coloniale		RCC3066	RCC:3066																										culture								
KT860706.1.665_U	KT860706	1	665	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale				2015-12-11 00:00:00	PLN	Prasinoderma coloniale strain RCC959 18S ribosomal RNA gene, partial sequence.	Prasinoderma coloniale		RCC959	RCC:959																										culture								
KT860707.1.716_U	KT860707	1	716	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale				2015-12-11 00:00:00	PLN	Prasinoderma coloniale strain RCC961 18S ribosomal RNA gene, partial sequence.	Prasinoderma coloniale		RCC961	RCC:961																										culture								
KT860886.1.1631_U	KT860886	1	1631	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale				2015-12-11 00:00:00	PLN	Prasinoderma coloniale strain RCC673 18S ribosomal RNA gene, partial sequence.	Prasinoderma coloniale		RCC673	RCC:673																										culture								
KT860885.1.794_U	KT860885	1	794	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale				2015-12-11 00:00:00	PLN	Prasinoderma coloniale strain RCC672 18S ribosomal RNA gene, partial sequence.	Prasinoderma coloniale		RCC672	RCC:672																										culture								
KT860814.1.689_U	KT860814	1	689	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale				2015-12-11 00:00:00	PLN	Prasinoderma sp. RCC714 18S ribosomal RNA gene, partial sequence.	Prasinoderma sp. RCC714		RCC714	RCC:714																										culture								
KT860796.1.630_U	KT860796	1	630	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_sp.				2015-12-11 00:00:00	PLN	Prasinococcus sp. RCC2695 18S ribosomal RNA gene, partial sequence.	Prasinococcus sp. RCC2695		RCC2695	RCC:2695																										culture								
KT860690.1.720_U	KT860690	1	720	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale				2015-12-11 00:00:00	PLN	Prasinoderma coloniale strain RCC710 18S ribosomal RNA gene, partial sequence.	Prasinoderma coloniale		RCC710	RCC:710																										culture								
KT860685.1.640_U	KT860685	1	640	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale				2015-12-11 00:00:00	PLN	Prasinoderma coloniale strain RCC708 18S ribosomal RNA gene, partial sequence.	Prasinoderma coloniale		RCC708	RCC:708																										culture								
KT860687.1.523_U	KT860687	1	523	Eukaryota	Archaeplastida	Chlorophyta	Palmophyllophyceae	Prasinococcales	Prasinococcales-Clade-B	Prasinoderma	Prasinoderma_coloniale				2015-12-11 00:00:00	PLN	Prasinoderma coloniale strain RCC711 18S ribosomal RNA gene, partial sequence.	Prasinoderma coloniale		RCC711	RCC:711																										culture								
