pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
FJ587220.1.1705_U	FJ587220	1	1705	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_mikimotoi					PLN	Karenia mikimotoi strain CCMP429 18S small subunit ribosomal RNA			CCMP429																											culture								
AF022195.1.1803_U	AF022195	1	1803	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_mikimotoi			1	1998-01-28 00:00:00	PLN	Gymnodinium mikimotoi 18S ribosomal RNA gene, complete sequence.																	Saunders,G.W., Hill,D.R., Sexton,J.P. and Andersen,R.A.	(in) Bhattacharya,D. (Ed.);							marine pelagic biome													
JN986577.1.1783_U	JN986577	1	1783	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum			1	2012-01-14 00:00:00	PLN	Karlodinium veneficum isolate LJ-2011-1 18S ribosomal RNA gene,						LJ-2011-1											Xu,N., Pang,S.J. and Liu,F.	Unpublished							marine pelagic biome					isolate								
AF352820.1.1680_U	AF352820	1	1680	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_brevis					PLN	Karena brevis isolate SP3 18S small subunit ribosomal RNA gene,						SP3																								isolate								
AF352822.1.1680_U	AF352822	1	1680	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_brevis			1		PLN	Karena brevis strain CCMP718 18S small subunit ribosomal RNA gene,			CCMP718																											culture								
AY800130.1.1799_U	AY800130	1	1799	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Takayama	Takayama_pulchellum			1	2004-11-24 00:00:00	PLN	Takayama cf. pulchellum 18S ribosomal RNA gene, complete sequence.			TPXM				red tide seawater					China: Xiamen Harbor					Hou,J.J., Huang,B.Q. and Chen,J.X.	Unpublished							marine pelagic biome					culture								
AJ415518.1.1756_U	AJ415518	1	1756	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_brevis			1	2003-12-04 00:00:00	PLN	Gymnodinium breve 18S rRNA gene.																	Shalchian-Tabrizi,K., Tengs,T., Klaveness,D., Rudi,K. and	Unpublished							marine pelagic biome													
AACY020448038.115.1916_U	AACY020448038	115	1916	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_sp.																																												
JF791040.1.1777_U	JF791040	1	1777	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum					PLN	Karlodinium micrum clone 7531 18S ribosomal RNA gene, partial					7531		Gulf of Mexico			18-Aug-2010					PCR_primers=fwd_name: Euk328f, rev_name: Euk392r															environmental								
HQ832504.1.1298_U	HQ832504	1	1298	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum			1	2011-07-17 00:00:00	PLN	Karlodinium veneficum strain HYIC05-KM23_2 small subunit ribosomal			HYIC05-KM23_2														Cho,S.-Y., Han,M.-S., Ki,J.-S. and Jung,S.W.	Unpublished							marine pelagic biome					culture								
AF272046.1.1789_U	AF272046	1	1789	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum			1	2001-04-10 00:00:00	PLN	Gymnodinium galatheanum small subunit ribosomal RNA gene, complete												USA: Maryland, Chesapeake Bay			synonym: Gyrodinium galatheanum		Tengs,T., Bowers,H.A., Ziman,A.P., Stoecker,D.K. and Oldach,D.W.	Mol. Ecol. 10 (2), 515-523 (2001)							marine pelagic biome													
AF352818.1.1680_U	AF352818	1	1680	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_brevis			1	2013-11-25 00:00:00	PLN	Karena brevis isolate SP1 18S small subunit ribosomal RNA gene,						SP1											Loret,P., Tengs,T., Villareal,T.A., Singler,H., Richardson,B.,	J. Plankton Res. 24 (7), 735-739 (2002)							marine pelagic biome					isolate								
AF172713.1.1792_U	AF172713	1	1792	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_sp.			1	2000-05-23 00:00:00	PLN	Gyrodinium aureolum strain KT-77D 18S small subunit ribosomal RNA			KT-77D												Gyrodinium aureolum Hulburt		Tengs,T., Dahlberg,O.J., Shalchian-Tabrizi,K., Klaveness,D.,	Mol. Biol. Evol. 17 (5), 718-729 (2000)							marine pelagic biome					culture								
EF492503.1.1790_U	EF492503	1	1790	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_brevis			1	2008-03-31 00:00:00	PLN	Karenia brevis isolate Pensacola Beach 18S small subunit ribosomal						Pensacola Beach											Leblond,J.D., Logares,R., Rengefors,K. and Evens,T.J.	Unpublished							marine pelagic biome					isolate								
AY121855.1.1780_U	AY121855	1	1780	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum			1	2002-07-21 00:00:00	PLN	Gymnodinium-like sp. clone PAT-A small subunit ribosomal RNA gene,					PAT-A							USA: Patuxent River, MD					Peglar,M.T., Gillevet,P.M., Nerad,T.A. and Jonas,R.B.	Thesis (2001) George Mason University, 4400 University Blvd.,							marine pelagic biome					environmental								
JF790995.1.1777_U	JF790995	1	1777	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Takayama	Takayama_pulchellum					PLN	Takayama cf. pulchellum clone 1504 18S ribosomal RNA gene, partial					1504		Gulf of Mexico			15-Aug-2010					PCR_primers=fwd_name: Euk328f, rev_name: Euk392r															environmental								
AM494500.1.1802_U	AM494500	1	1802	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum			1	2007-03-01 00:00:00	PLN	Karlodinium micrum partial 18S rRNA gene, strain KMKS 0701.			KMKS 0701									South Korea:Kunsan		Won Ho Yih			Jeong,H., Kang,N., Yih,W., Song,J. and Kang,E.	Unpublished							marine pelagic biome					culture								
AY245692.11.1792_U	AY245692	11	1792	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum			1	2005-06-20 00:00:00	PLN	Karlodinium micrum small subunit ribosomal RNA gene, internal					Pim05JulC4							USA: St. Johns River, FL					Litaker,R.W., Vandersea,M.W., Kibler,S.R., Reece,K.S., Stokes,N.A.,	J. Phycol. 39 (4), 754-761 (2003)							marine pelagic biome					environmental								
FR865627.1.1766_U	FR865627	1	1766	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_mikimotoi			1	2012-02-03 00:00:00	PLN	Karenia mikimotoi genomic DNA containing 18S rRNA gene, ITS1, 5.8S			CCAP1127/2	CCAP:1127/2											"sequence contains 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene"""		Gachon,C.M.M., Heesch,S., Kuepper,F.C., Dorrell,R.,	Unpublished							marine pelagic biome					culture								
AB001438.1.1662_U	AB001438	1	1662	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_sp.					PLN	Gyrodinium sp. DNA for 18S rRNA, partial sequence.																																						
HM067010.1.1737_U	HM067010	1	1737	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Takayama	Takayama_acrotrocha			1	2011-05-10 00:00:00	PLN	Takayama acrotrocha strain MC728-D5 18S ribosomal RNA gene, partial			MC728-D5									Italy					Henrichs,D.W., Sosik,H.M., Olson,R.J. and Campbell,L.	Unpublished							marine pelagic biome					culture								
AF352819.1.1680_U	AF352819	1	1680	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_brevis					PLN	Karena brevis isolate SP2 18S small subunit ribosomal RNA gene,						SP2																								isolate								
AF274262.1.1755_U	AF274262	1	1755	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum			1	2001-09-10 00:00:00	PLN	Gyrodinium galatheanum strain CCCM 555 small subunit ribosomal RNA			CCCM 555														Saldarriaga,J.F., Taylor,F.J., Keeling,P.J. and Cavalier-Smith,T.	J. Mol. Evol. 53 (3), 204-213 (2001)							marine pelagic biome					culture								
EF036540.1.3264_U	EF036540	1	3264	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum			1	2007-11-09 00:00:00	PLN	Karlodinium micrum small subunit ribosomal RNA gene, partial															"contains small subunit ribosomal RNA, internal transcribed spacer 1, 5.8S ribosomal RNA, internal transcribed spacer 2, and large subunit ribosomal RNA"""		Zhang,H., Bhattacharya,D. and Lin,S.	J. Mol. Evol. 65 (4), 463-474 (2007)							marine pelagic biome													
JF791046.1.1777_U	JF791046	1	1777	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum					PLN	Karlodinium micrum clone 7538 18S ribosomal RNA gene, partial					7538		Gulf of Mexico			18-Aug-2010					PCR_primers=fwd_name: Euk328f, rev_name: Euk392r															environmental								
EU500041.1.820_U	EU500041	1	820	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Takayama	Takayama_acrotrocha					ENV	Uncultured eukaryote clone dhot1f11 18S ribosomal RNA gene, partial					dhot1f11		ocean surface waters																							environmental								
EF492504.1.1796_U	EF492504	1	1796	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_brevis			1	2008-03-31 00:00:00	PLN	Karenia brevis isolate Piney Island 18S small subunit ribosomal RNA						Piney Island											Leblond,J.D., Logares,R., Rengefors,K. and Evens,T.J.	Unpublished							marine pelagic biome					isolate								
JF791096.1.1777_U	JF791096	1	1777	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum					PLN	Karlodinium micrum clone 3911 18S ribosomal RNA gene, partial					3911		Gulf of Mexico			16-Aug-2010					PCR_primers=fwd_name: Euk328f, rev_name: Euk392r															environmental								
EF492505.1.1789_U	EF492505	1	1789	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_mikimotoi			1	2008-03-31 00:00:00	PLN	Karenia mikimotoi isolate NEPCC665 18S small subunit ribosomal RNA						NEPCC665											Leblond,J.D., Logares,R., Rengefors,K. and Evens,T.J.	Unpublished							marine pelagic biome					isolate								
DQ779991.1.1803_U	DQ779991	1	1803	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Kareniaceae_X	Kareniaceae_X_sp.			1	2007-07-01 00:00:00	PLN	Gymnodinium aureolum strain GrAr01 18S ribosomal RNA gene, partial			GrAr01									South Korea: Chilchondo					Ki,J.S. and Han,M.S.	Genes Genet. Syst. 82 (2), 161-166 (2007)							marine pelagic biome					culture								
AF272050.1.1789_U	AF272050	1	1789	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum					PLN	Gymnodinium galatheanum small subunit ribosomal RNA gene, complete												"USA: Maryland, Pricess Anne Co., Manokin River, Hyrock fish farm"""			synonym: Gyrodinium galatheanum																							
HM067002.1.1741_U	HM067002	1	1741	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_bicuneiformis			1	2011-05-10 00:00:00	PLN	Karenia bidigitata strain CAWD92 18S ribosomal RNA gene, partial			CAWD92									New Zealand					Henrichs,D.W., Sosik,H.M., Olson,R.J. and Campbell,L.	Unpublished							marine pelagic biome					culture								
AF009216.1.1801_U	AF009216	1	1801	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_sp.			1	1999-11-23 00:00:00	PLN	Gymnodinium cf. mikimotoi small subunit ribosomal RNA gene,			G01WAINZ IS02												"isolated by A. Haywood from Waimangu Point, Firth of Thames, North Island, New Zealand in February 1994"""		Haywood,A.J., Gray,R.D., Bergquist,P.R., Bergquist,P.L., Reeves,R.,	Unpublished							marine pelagic biome					culture								
AF274259.1.1755_U	AF274259	1	1755	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_brevis			1	2001-09-10 00:00:00	PLN	Karena brevis strain CCMP 718 small subunit ribosomal RNA gene,			CCMP 718														Saldarriaga,J.F., Taylor,F.J., Keeling,P.J. and Cavalier-Smith,T.	J. Mol. Evol. 53 (3), 204-213 (2001)							marine pelagic biome					culture								
JF791044.1.1777_U	JF791044	1	1777	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum					PLN	Karlodinium micrum clone 7536 18S ribosomal RNA gene, partial					7536		Gulf of Mexico			18-Aug-2010					PCR_primers=fwd_name: Euk328f, rev_name: Euk392r															environmental								
EU818137.1.1051_U	EU818137	1	1051	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_sp.					ENV	Uncultured marine alveolate clone ZZ0054182 18S ribosomal RNA gene,					ZZ0054182		marine environment			01-Aug-2005			25.5011 N 79.9550 W		<2 micrometer size fraction; FS04GA61_5m															environmental			25.5011	-79.955				
FJ914417.1.1525_U	FJ914417	1	1525	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum					ENV	Uncultured marine dinoflagellate clone B15 18S ribosomal RNA gene,					B15		"ocean off the coast of southeastern North Carolina"""					USA: North Carolina																		environmental								
AF272049.1.1789_U	AF272049	1	1789	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum					PLN	Gymnodinium galatheanum small subunit ribosomal RNA gene, complete								"CCMP 416 (Provasoli - Guillard National Center for Culture of Marine Phytoplankin)"""							synonym: Gyrodinium galatheanum															specimen								
JF791045.1.1777_U	JF791045	1	1777	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum					PLN	Karlodinium micrum clone 7537 18S ribosomal RNA gene, partial					7537		Gulf of Mexico			18-Aug-2010					PCR_primers=fwd_name: Euk328f, rev_name: Euk392r															environmental								
AJ415517.1.1755_U	AJ415517	1	1755	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_sp.			1	2003-12-04 00:00:00	PLN	Gyrodinium aureolum 18S rRNA gene.																	Shalchian-Tabrizi,K., Tengs,T., Klaveness,D., Rudi,K. and	Unpublished							marine pelagic biome													
DQ847434.1.1776_U	DQ847434	1	1776	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_brevis			1	2006-08-15 00:00:00	PLN	Karenia brevis strain Jacksonville C3-5 small subunit ribosomal RNA			Jacksonville C3-5									USA					Yu,F., Pang,J., Richardson,B.M., Clark,A. and McGuire,P.M.	Unpublished							marine pelagic biome					culture								
HM066998.1.1738_U	HM066998	1	1738	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Brachidinium	Brachidinium_capitatum			1	2011-05-10 00:00:00	PLN	Brachidinium capitatum 18S ribosomal RNA gene, partial sequence.										14-nov.-07		USA: Gulf of Mexico					Henrichs,D.W., Sosik,H.M., Olson,R.J. and Campbell,L.	Unpublished							marine pelagic biome						single cell isolation							
HM067007.1.1748_U	HM067007	1	1748	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_selliformis			1	2011-05-10 00:00:00	PLN	Karenia selliformis strain CAWD79 18S ribosomal RNA gene, partial			CAWD79									New Zealand					Henrichs,D.W., Sosik,H.M., Olson,R.J. and Campbell,L.	Unpublished							marine pelagic biome					culture								
EF492502.1.1785_U	EF492502	1	1785	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_brevis			1	2008-03-31 00:00:00	PLN	Karenia brevis isolate NOAA 18S small subunit ribosomal RNA gene,						NOAA											Leblond,J.D., Logares,R., Rengefors,K. and Evens,T.J.	Unpublished							marine pelagic biome					isolate								
AF274260.1.1755_U	AF274260	1	1755	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Kareniaceae_X	Kareniaceae_X_sp.			1	2001-09-10 00:00:00	PLN	Gymnodinium sp. small subunit ribosomal RNA gene, complete																	Saldarriaga,J.F., Taylor,F.J., Keeling,P.J. and Cavalier-Smith,T.	J. Mol. Evol. 53 (3), 204-213 (2001)							marine pelagic biome													
EU780624.1.1714_U	EU780624	1	1714	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_sp.					ENV	Uncultured eukaryote clone AMT15_33B_16 18S ribosomal RNA gene,					AMT15_33B_16		ocean water			24-oct.-04			37.83 S 1.23 E																	environmental			-37.83	1.23				
AF272045.1.1789_U	AF272045	1	1789	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum			1	2001-04-10 00:00:00	PLN	Gymnodinium galatheanum small subunit ribosomal RNA gene, complete								"CCMP 415 (Provasoli - Guillard National Center for Culture of Marine Phytoplankin)"""							synonym: Gyrodinium galatheanum		Tengs,T., Bowers,H.A., Ziman,A.P., Stoecker,D.K. and Oldach,D.W.	Mol. Ecol. 10 (2), 515-523 (2001)							marine pelagic biome					specimen								
AY664884.1.1755_U	AY664884	1	1755	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_sp.					ENV	Uncultured eukaryote clone SCM38C60 18S ribosomal RNA gene, partial					SCM38C60		"deep chlorophyll maximum in Sargasso Sea mesoscale eddies"""								collected October 2001															environmental								
KJ757715.1.1801_U	KJ757715	1	1801	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_sp.					ENV	Uncultured eukaryote clone SGYY961 18S ribosomal RNA gene, partial					SGYY961		East Pacific Rise 2500m																							environmental								
KJ759299.1.1801_U	KJ759299	1	1801	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_sp.					ENV	Uncultured eukaryote clone SGYO1098 18S ribosomal RNA gene, partial					SGYO1098		Gulf Stream 15m																							environmental								
KJ759367.1.1799_U	KJ759367	1	1799	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_sp.					ENV	Uncultured eukaryote clone SGYO1238 18S ribosomal RNA gene, partial					SGYO1238		Gulf Stream 15m																							environmental								
KJ759369.1.1804_U	KJ759369	1	1804	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_sp.					ENV	Uncultured eukaryote clone SGYO1240 18S ribosomal RNA gene, partial					SGYO1240		Gulf Stream 15m																							environmental								
