pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
GU820089.1.1209_U	GU820089	1	1209	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured dinoflagellate clone BCA5F15RM1E11 18S ribosomal RNA					BCA5F15RM1E11		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
HM581766.1.1782_U	HM581766	1	1782	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_sp.					ENV	Uncultured marine eukaryote clone CNCIII51_35 18S ribosomal RNA					CNCIII51_35		central Arctic ocean at surface																							environmental								
EU500118.1.810_U	EU500118	1	810	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_sp.					ENV	Uncultured eukaryote clone hotxp4f3 18S ribosomal RNA gene, partial					hotxp4f3		ocean surface waters																							environmental								
EU561888.1.918_U	EU561888	1	918	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured marine eukaryote clone IND58.16 18S ribosomal RNA gene,					IND58.16		ocean water; 5m depth					Indian Ocean																		environmental								
GU825589.1.1199_U	GU825589	1	1199	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone BCA3F14RJ3G03 18S ribosomal RNA gene,					BCA3F14RJ3G03		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
JN832751.1.865_U	JN832751	1	865	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone E_MO_1B09 18S ribosomal RNA gene,					E_MO_1B09		"seawater from coral reef at 365 m depth, mid-Norwegian continental margin"""						65.1361 N 6.4672 E																	environmental			65.1361	6.4672				
JQ955843.1.977_U	JQ955843	1	977	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone AN0830_23B8F 18S ribosomal RNA gene,					AN0830_23B8F		"water sample taken from 2 m depth at station 115 from ArcticNet cruise, Baffin Bay"""			13-sept.-08		Canada: Arctic region	76.20 N 71.13 W		PCR_primers=fwd_name: nsf4/18, rev_name: nlr204/21															environmental			76.2	-71.13				
EU780629.1.1715_U	EU780629	1	1715	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone AMT15_33B_21 18S ribosomal RNA gene,					AMT15_33B_21		ocean water			24-oct.-04			37.83 S 1.23 E																	environmental			-37.83	1.23				
GU823932.1.1202_U	GU823932	1	1202	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone BC95F15RM3H01 18S ribosomal RNA gene,					BC95F15RM3H01		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
JX869390.1.866_U	JX869390	1	866	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured dinoflagellate clone env_Pavin_epi_T_NS67C 18S ribosomal					env_Pavin_epi_T_NS67C		freshwater					France: Lake Pavin																		environmental								
AY664902.1.1755_U	AY664902	1	1755	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone SCM38C34 18S ribosomal RNA gene, partial					SCM38C34		"deep chlorophyll maximum in Sargasso Sea mesoscale eddies"""								collected October 2001															environmental								
EU793444.1.949_U	EU793444	1	949	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_sp.					ENV	Uncultured dinoflagellate clone PROSOPE.E9-5m.131 18S ribosomal RNA					PROSOPE.E9-5m.131		"Mediterranean Sea; marine picoplankton < 3 micrometer from cruise PROSOPE, 1999, Stn 9, Depth 5m"""			1999					PCR_primers=fwd_name: Euk328, rev_name: Euk329															environmental								
EU818136.1.1092_U	EU818136	1	1092	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured marine alveolate clone ZZ0054181 18S ribosomal RNA gene,					ZZ0054181		marine environment			01-Aug-2005			25.5011 N 79.9550 W		<2 micrometer size fraction; FS04GA58_5m															environmental			25.5011	-79.955				
FN690116.1.1707_U	FN690116	1	1707	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Tovelliaceae	Woloszynskia	Woloszynskia_halophila					ENV	Uncultured alveolate partial 18S rRNA gene, clone 1-E7.					1-E7		sea water					Finland:Gulf of Finland	59.51 N 23.15 E																	environmental			59.51	23.15				
GU819828.1.830_U	GU819828	1	830	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured dinoflagellate clone BCB5F13RJ4E04 18S ribosomal RNA					BCB5F13RJ4E04		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
EU561665.1.825_U	EU561665	1	825	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured marine eukaryote clone IND1.4 18S ribosomal RNA gene,					IND1.4		ocean water; 5m depth					Indian Ocean	35.05 S 23.73 E																	environmental			-35.05	23.73				
GU072516.1.908_U	GU072516	1	908	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophysiales	Dinophysaceae	Dinophysaceae_X	Dinophysaceae_X_sp.					ENV	Uncultured eukaryote clone PS13D9 18S small subunit ribosomal RNA					PS13D9		"Arabian Sea, Lakshwadeep coral reef sand"""																							environmental								
EU561674.1.891_U	EU561674	1	891	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured marine eukaryote clone IND1.18 18S ribosomal RNA gene,					IND1.18		ocean water; 5m depth					Indian Ocean	35.05 S 23.73 E																	environmental			-35.05	23.73				
EU446409.1.1567_U	EU446409	1	1567	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured marine eukaryote clone cLA14D11 small subunit ribosomal					cLA14D11		"anoxic deep hypersaline L'Atalante Basin, eastern Mediterranean Sea"""								"PCR_primers=fwd_name: Euk A (21f), rev_name: U1391R"""															environmental								
FJ431420.1.840_U	FJ431420	1	840	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured marine Peridiniaceae clone RA071004C.015 18S ribosomal					RA071004C.015		"marine plankton sorted by flow cytometry (PE-eukaryotes) from Roscoff Astan Station, English Channel, 5 m, 2007"""			10-Apr-2007					PCR_primers=fwd_name: 373F, rev_name: Euk329															environmental								
GU823795.1.1199_U	GU823795	1	1199	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone BCA3F14RJ2D05 18S ribosomal RNA gene,					BCA3F14RJ2D05		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
FN690117.1.1702_U	FN690117	1	1702	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Tovelliaceae	Woloszynskia	Woloszynskia_sp.					ENV	Uncultured alveolate partial 18S rRNA gene, clone 1-E11.					1-E11		sea water					Finland:Gulf of Finland	59.51 N 23.15 E																	environmental			59.51	23.15				
GU825700.1.1199_U	GU825700	1	1199	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone BCA5F15RM2G05 18S ribosomal RNA gene,					BCA5F15RM2G05		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
FN690213.1.1686_U	FN690213	1	1686	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured alveolate partial 18S rRNA gene, clone 4-E3.					4-E3		sea ice					Finland:Gulf of Finland	59.5 N 23.15 E																	environmental			59.5	23.15				
HQ864881.1.878_U	HQ864881	1	878	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone SGPX446 18S ribosomal RNA gene, partial					SGPX446		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			18-Feb-2006		Canada: Vancouver																		environmental								
GU824813.1.1070_U	GU824813	1	1070	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone A95F13RJ1C11 18S ribosomal RNA gene,					A95F13RJ1C11		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
FN598230.1.1131_U	FN598230	1	1131	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured marine dinoflagellate partial 18S rRNA gene, clone					BIO1_D7		"deep water, 3-10um, BIOSOPE,GYR6,CTD118, depth 1000m"""			16-nov.-04		Pacific Ocean:South Pacific	26.07 S 113.99 W	D. Vaulot																environmental			-26.07	-113.99				
EF526991.1.1566_U	EF526991	1	1566	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_nei/rotundata					ENV	Uncultured marine eukaryote clone SIF_2A4 18S ribosomal RNA gene,					SIF_2A4		marine environment																							environmental								
AY664991.1.1752_U	AY664991	1	1752	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophysiales	Dinophysaceae	Dinophysaceae_X	Dinophysaceae_X_sp.					ENV	Uncultured eukaryote clone SCM27C14 18S ribosomal RNA gene, partial					SCM27C14		"deep chlorophyll maximum in Sargasso Sea mesoscale eddies"""								collected October 2001															environmental								
GU825320.1.1199_U	GU825320	1	1199	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone BCA3F14RJ2B10 18S ribosomal RNA gene,					BCA3F14RJ2B10		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
GU825153.1.851_U	GU825153	1	851	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone AB5F13RM6B11 18S ribosomal RNA gene,					AB5F13RM6B11		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
JQ956203.1.968_U	JQ956203	1	968	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone AN0610_14S8C 18S ribosomal RNA gene,					AN0610_14S8C		"water sample taken from 46 m depth at station 405 from ArcticNet cruise, Beaufort Sea"""			01-oct.-06		Canada: Arctic region	70.65 N 122.94 W		PCR_primers=fwd_name: nsf4/18, rev_name: nlr204/21															environmental			70.65	-122.94				
JQ955997.1.979_U	JQ955997	1	979	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone AN0678L18 18S ribosomal RNA gene,					AN0678L18		"water sample taken from 80 m depth at station 109 from ArcticNet cruise, Baffin Bay"""			17-sept.-06		Canada: Arctic region	76.25 N 74.17 W		PCR_primers=fwd_name: nsf4/18, rev_name: eukr															environmental			76.25	-74.17				
EF526855.1.1761_U	EF526855	1	1761	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured marine eukaryote clone NA1_1D11 18S ribosomal RNA gene,					NA1_1D11		marine environment																							environmental								
GU824455.1.1070_U	GU824455	1	1070	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone AA5F13RJ2H01 18S ribosomal RNA gene,					AA5F13RJ2H01		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
JQ956083.1.966_U	JQ956083	1	966	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone ds070.09 18S ribosomal RNA gene, partial					ds070.09		"water sample taken from 30 m depth at Dease Straight, Northwest Passage"""			30-Aug-2005		Canada: Arctic region	68.580 N 106.570 W		PCR_primers=fwd_name: euka, rev_name: eukb															environmental			68.58	-106.57				
GU823886.1.1200_U	GU823886	1	1200	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone BCA5F15RM1G06 18S ribosomal RNA gene,					BCA5F15RM1G06		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
GU824603.1.1223_U	GU824603	1	1223	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone BCA5F15RM1B02 18S ribosomal RNA gene,					BCA5F15RM1B02		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
AY628347.1.822_U	AY628347	1	822	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiales_X	Suessiales_XX	Suessiales_XX_sp.					ENV	Uncultured dinoflagellate clone ssu22 18S ribosomal RNA gene,					ssu22		Jiaozhou Bay								ssu															environmental								
FN690149.1.917_U	FN690149	1	917	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiales_X	Suessiales_XX	Suessiales_XX_sp.					ENV	Uncultured alveolate partial 18S rRNA gene, clone 2b-3.					2b-3		sea water					Finland:Gulf of Finland	59.51 N 23.15 E																	environmental			59.51	23.15				
GU824022.1.1006_U	GU824022	1	1006	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone A95F13RJ2F01 18S ribosomal RNA gene,					A95F13RJ2F01		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
FN690091.1.1703_U	FN690091	1	1703	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Tovelliaceae	Woloszynskia	Woloszynskia_sp.					ENV	Uncultured alveolate partial 18S rRNA gene, clone 1b-D12.					1b-D12		sea water					Finland:Gulf of Finland	59.51 N 23.15 E																	environmental			59.51	23.15				
GU823758.1.1073_U	GU823758	1	1073	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone BCA5F13RM1F01 18S ribosomal RNA gene,					BCA5F13RM1F01		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
GU825433.1.1202_U	GU825433	1	1202	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone A95F15RM4G05 18S ribosomal RNA gene,					A95F15RM4G05		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
GU820700.1.1238_U	GU820700	1	1238	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured dinoflagellate clone BC95F15RM1F01 18S ribosomal RNA					BC95F15RM1F01		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
DQ916409.1.1708_U	DQ916409	1	1708	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured marine alveolate isolate 5 18S ribosomal RNA gene,									Androcyclas gamphonyca			Norway: Sognefjorden																		environmental								
FN598264.1.1141_U	FN598264	1	1141	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured marine dinoflagellate partial 18S rRNA gene, clone					BIO4_C12		"deep water, 3-10um, BIOSOPE,EGY6,CTD176, depth 3000m"""			30-nov.-04		Pacific Ocean:South Pacific	31.9 S 91.41 W	M. Viprey																environmental			-31.9	-91.41				
GU824959.1.1199_U	GU824959	1	1199	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone BCA3F14RJ3H05 18S ribosomal RNA gene,					BCA3F14RJ3H05		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
GU824358.1.1200_U	GU824358	1	1200	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone AA5F14RM1B05 18S ribosomal RNA gene,					AA5F14RM1B05		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
EU793087.1.924_U	EU793087	1	924	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured dinoflagellate clone PROSOPE.CM-5m.204 18S ribosomal RNA					PROSOPE.CM-5m.204		"Mediterranean Sea; marine picoplankton < 3 micrometer from cruise PROSOPE, 1999, Stn MIN, Depth 5m"""			1999					PCR_primers=fwd_name: Euk328, rev_name: CHLO02r															environmental								
GU824212.1.1203_U	GU824212	1	1203	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone A95F15RM4D08 18S ribosomal RNA gene,					A95F15RM4D08		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
FJ169812.1.901_U	FJ169812	1	901	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured alveolate clone CS163L18 18S ribosomal RNA gene, partial					CS163L18		ocean water at depth 220 m					Canada	70.02 N 126.42 W																	environmental			70.02	-126.42				
HE655211.1.836_U	HE655211	1	836	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured dinoflagellate partial 18S rRNA gene, clone					PC03.D11_Lla_1		lake water			18-juil.-08		Spain:Central Pyrenees, Lake Llauset	42.66 N 0.69 E																	environmental			42.66	0.69				
FN690314.1.1699_U	FN690314	1	1699	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured alveolate partial 18S rRNA gene, clone 8-49.					8-49		sea ice					Finland:Gulf of Finland	60.12 N 25.11 E																	environmental			60.12	25.11				
GU825422.1.1199_U	GU825422	1	1199	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone BCA3F14RJ3G09 18S ribosomal RNA gene,					BCA3F14RJ3G09		"oxygenated water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
EU087214.1.896_U	EU087214	1	896	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote clone 1_46 18S ribosomal RNA gene, partial					1_46		marine sediment																							environmental								
GU819948.1.1383_U	GU819948	1	1383	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured dinoflagellate clone AB3F14RJ3A09 18S ribosomal RNA					AB3F14RJ3A09		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
AY046618.1.1190_U	AY046618	1	1190	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.					ENV	Uncultured eukaryote isolate C1_E016 18S ribosomal RNA gene,															"isolated from Guaymas hydrothermal sediment core C 0-1 cm layer"""															environmental								
