pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
JN615412.1.1457_U	JN615412	1	1457	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Amphidoma	Amphidoma_languida			1	2011-12-12 00:00:00	PLN	Amphidoma languida strain SM1 18S small subunit ribosomal RNA gene,			SM1														Tillmann,U., Salas,R., Gottschling,M., Krock,B., O Driscoll,D. and	Protist (2011) In press							marine pelagic biome					culture								
EU500034.1.821_U	EU500034	1	821	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_spinosum					ENV	Uncultured eukaryote clone dhot1g9 18S ribosomal RNA gene, partial					dhot1g9		ocean surface waters																							environmental								
JX559886.1.1794_U	JX559886	1	1794	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_polongum			1	2014-01-24 00:00:00	PLN	Azadinium polongum small subunit ribosomal RNA gene, partial			SHETB2														Tillmann,U., Soehner,S., Nezan,E. and Krock,B.	Harmful Algae 20, 142-155 (2012)							marine pelagic biome					culture								
HQ324897.1.1718_U	HQ324897	1	1718	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_poporum			1	2011-05-19 00:00:00	PLN	Azadinium poporum isolate UTHC5 18S small subunit ribosomal RNA						UTHC5											Tillmann,U., Elbraechter,M., John,U. and Krock,B.	Eur. J. Phycol. (2011) In press							marine pelagic biome					isolate								
JQ247707.1.1790_U	JQ247707	1	1790	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_caudatum			1	2013-05-29 00:00:00	PLN	Azadinium caudatum var. margalefii isolate IFR1190 small subunit						IFR1190				15-Dec-2009		France: Concarneau Bay					Nezan,E., Tillmann,U., Bilien,G.L., Boulben,S., Cheze,K., Zentz,F.,	J. Phycol. 48 (4), 925-939 (2012)							marine pelagic biome					isolate	single cell isolation							
HQ324900.1.1521_U	HQ324900	1	1521	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_spinosum					PLN	Azadinium spinosum isolate UTHE2 18S small subunit ribosomal RNA						UTHE2																								isolate								
KF543360.1.1777_U	KF543360	1	1777	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_dalianense			1	2013-11-30 00:00:00	PLN	Azadinium dalianense strain AZCH02 small subunit ribosomal RNA			AZCH02									China: Yellow Sea					Luo,Z., Gu,H., Krock,B. and Tillmann,U.	Phycologia 52 (6), 625-636 (2013)							marine pelagic biome					culture								
KJ481803.1.1793_U	KJ481803	1	1793	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_trinitatum			1	2014-07-13 00:00:00	PLN	Azadinium trinitatum strain A2D11 isolate 13_285 small subunit			A2D11											U. Tillmann			Tillmann,U., Gottschling,M., Nezan,E., Krock,B. and Bilien,G.	Protist 165 (4), 417-444 (2014)							marine pelagic biome					culture								
KJ481808.1.1792_U	KJ481808	1	1792	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_trinitatum			1	2014-07-13 00:00:00	PLN	Azadinium trinitatum strain 4A8 isolate 13_027 small subunit			4A8											U. Tillmann			Tillmann,U., Gottschling,M., Nezan,E., Krock,B. and Bilien,G.	Protist 165 (4), 417-444 (2014)							marine pelagic biome					culture								
KJ481811.1.1792_U	KJ481811	1	1792	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_trinitatum					PLN	Azadinium trinitatum strain 4A8 isolate 13_287 small subunit			4A8											U. Tillmann																culture								
KJ481813.1.1792_U	KJ481813	1	1792	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_trinitatum			1	2014-07-13 00:00:00	PLN	Azadinium trinitatum strain A2D11 isolate 13_026 small subunit			A2D11											U. Tillmann			Tillmann,U., Gottschling,M., Nezan,E., Krock,B. and Bilien,G.	Protist 165 (4), 417-444 (2014)							marine pelagic biome					culture								
KJ481815.1.1792_U	KJ481815	1	1792	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_trinitatum			1	2014-07-13 00:00:00	PLN	Azadinium trinitatum strain 4B11 isolate 13_024 small subunit			4B11											U. Tillmann			Tillmann,U., Gottschling,M., Nezan,E., Krock,B. and Bilien,G.	Protist 165 (4), 417-444 (2014)							marine pelagic biome					culture								
KJ481817.1.1796_U	KJ481817	1	1796	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_trinitatum			1	2014-07-13 00:00:00	PLN	Azadinium trinitatum strain 4B11 isolate 13_281 small subunit			4B11											U. Tillmann			Tillmann,U., Gottschling,M., Nezan,E., Krock,B. and Bilien,G.	Protist 165 (4), 417-444 (2014)							marine pelagic biome					culture								
KJ481819.1.1771_U	KJ481819	1	1771	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_cuneatum			1	2014-07-13 00:00:00	PLN	Azadinium cuneatum strain 3D6 isolate 13_279 small subunit			3D6				North Atlantic, off Iceland										Tillmann,U., Gottschling,M., Nezan,E., Krock,B. and Bilien,G.	Protist 165 (4), 417-444 (2014)							marine pelagic biome					culture								
KJ481822.1.1794_U	KJ481822	1	1794	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_cuneatum			1	2014-07-13 00:00:00	PLN	Azadinium cuneatum strain 3D6 isolate 13_023 small subunit			3D6				North Atlantic, off Iceland										Tillmann,U., Gottschling,M., Nezan,E., Krock,B. and Bilien,G.	Protist 165 (4), 417-444 (2014)							marine pelagic biome					culture								
KJ481826.1.1794_U	KJ481826	1	1794	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_concinnum			1	2014-07-13 00:00:00	PLN	Azadinium concinnum strain 1C6 isolate 12_313 small subunit			1C6				"North Atlantic, Irminger Sea, off Greenland"""							U. Tillmann			Tillmann,U., Gottschling,M., Nezan,E., Krock,B. and Bilien,G.	Protist 165 (4), 417-444 (2014)							marine pelagic biome					culture								
KJ481829.1.1794_U	KJ481829	1	1794	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_concinnum					PLN	Azadinium concinnum strain 1C6 isolate 12_312 small subunit			1C6				"North Atlantic, Irminger Sea, off Greenland"""							U. Tillmann																culture								
KJ759591.1.1801_U	KJ759591	1	1801	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_sp.					ENV	Uncultured eukaryote clone SGYO637 18S ribosomal RNA gene, partial					SGYO637		Gulf Stream 15m																							environmental								
KJ759690.1.1806_U	KJ759690	1	1806	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_sp.					ENV	Uncultured eukaryote clone SGYO860 18S ribosomal RNA gene, partial					SGYO860		Gulf Stream 15m																							environmental								
KJ763940.1.1801_U	KJ763940	1	1801	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_sp.					ENV	Uncultured eukaryote clone SGYP984 18S ribosomal RNA gene, partial					SGYP984		Gulf Stream 105m																							environmental								
KR362880.1.1799_U	KR362880	1	1799	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Amphidoma	Amphidoma_languida			1	2015-08-19 00:00:00	PLN	Amphidoma languida isolate IFR13-025 small subunit ribosomal RNA gene, partial sequence.	Amphidoma languida		2A11			IFR13-025				Aug-2012		Atlantic Ocean: North Atlantic, off Iceland					Tillmann,U., Gottschling,M., Nezan,E. and Krock,B.	Mar Biodivers Rec (2015) In press							marine pelagic biome					isolate								
KR362881.1.1798_U	KR362881	1	1798	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Amphidoma	Amphidoma_languida			1	2015-08-19 00:00:00	PLN	Amphidoma languida isolate IFR13-283 small subnit ribosomal RNA gene, partial sequence.	Amphidoma languida		2A11			IFR13-283				Aug-2012		Atlantic Ocean: North Atlantic, off Iceland					Tillmann,U., Gottschling,M., Nezan,E. and Krock,B.	Mar Biodivers Rec (2015) In press							marine pelagic biome					isolate								
KR362890.1.1727_U	KR362890	1	1727	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_dexteroporum			1	2016-04-30 00:00:00	PLN	Azadinium dexteroporum isolate IFR13-345 small subunit ribosomal gene, partial sequence.	Azadinium dexteroporum					IFR13-345	strain			Aug-2012		Atlantic Ocean: North Atlantic, off Greenland					Gottschling,M., Tillmann,U., Kretschmann,J., Nezan,E. and	Submitted (29-APR-2015) Syst Bot Mycol, Univ Munich, Menzinger Str							marine pelagic biome					isolate								
KR362889.1.1795_U	KR362889	1	1795	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_dexteroporum			1	2015-08-19 00:00:00	PLN	Azadinium dexteroporum isolate IFR13-318 small subunit ribosomal gene, partial sequence.	Azadinium dexteroporum		1D12			IFR13-318				Aug-2012		Atlantic Ocean: North Atlantic, off Greenland					Tillmann,U., Gottschling,M., Nezan,E. and Krock,B.	Mar Biodivers Rec (2015) In press							marine pelagic biome					isolate								
