pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
AB088297.1.1800_U	AB088297	1	1800	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense			1	2007-04-14 00:00:00	PLN	Alexandrium tamarense gene for small subunit ribosomal RNA,			HI28									Japan			type Q		Kim,C.-J., Sako,Y., Uchida,A. and Kim,C.-H.	J. Kor. Soc. Oceanogr. 39, 172-185 (2004)							marine pelagic biome					culture								
AB605811.1.1574_U	AB605811	1	1574	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Gambierdiscus	Gambierdiscus_scabrosus			1	2014-07-25 00:00:00	PLN	Gambierdiscus scabrosus gene for 18S ribosomal RNA, partial			OSSG13		C3		attached to Actinotrichia fragilis			21/08/2008		Japan:Okinawa, Motobu, Sesoko	26.65 N 127.87 E	K. Onodera			Shah,M.M.R., Nagamura,G., Faria,D.G., Taira,Y., Onodera,K.,	ICHA 14 (Conference Proceedings Crete 2010), 196-198 (2012)							marine benthic biome					culture			26.65	127.87				
EF492487.1.1778_U	EF492487	1	1778	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Coolia	Coolia_monotis			1	2008-03-31 00:00:00	PLN	Coolia monotis isolate CCMP1345 18S small subunit ribosomal RNA						CCMP1345											Leblond,J.D., Logares,R., Rengefors,K. and Evens,T.J.	Unpublished							marine pelagic biome					isolate								
JF521622.1.1746_U	JF521622	1	1746	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fraterculus			1	2011-06-18 00:00:00	PLN	Alexandrium fraterculus strain AF0307MIE01 18S ribosomal RNA gene,			AF0307MIE01									Japan: Mie					Orr,R.J.S., Stuken,A., Rundberget,T., Eikrem,W. and Jakobsen,K.S.	Harmful Algae (2011) In press							marine pelagic biome					culture								
AY421773.1.1788_U	AY421773	1	1788	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_pacificum			1		PLN	Alexandrium catenella isolate Axsp-K03 small subunit ribosomal RNA						Axsp-K03																								isolate								
AJ535392.1.1781_U	AJ535392	1	1781	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_pacificum			1	2003-08-14 00:00:00	PLN	Alexandrium catenella 18S rRNA gene, strain BAHME217.			BAHME217									Spain					John,U., Fensome,R.A. and Medlin,L.K.	Mol. Biol. Evol. 20 (7), 1015-1027 (2003)							marine pelagic biome					culture								
JN626272.1.1702_U	JN626272	1	1702	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense					PLN	Alexandrium sp. AL10 small subunit ribosomal RNA gene, partial			AL10		18Sc																									culture								
EF202878.1.1726_U	EF202878	1	1726	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Gambierdiscus	Gambierdiscus_toxicus			1	2007-12-31 00:00:00	PLN	Gambierdiscus toxicus clone GTT91_4_1 small subunit ribosomal RNA					GTT91_4_1												Litaker,R.W., Vandersea,M.W., Kibler,S.R., Faust,M.A., Chinain,M.,	Unpublished							marine benthic biome					environmental								
DQ388458.1.1705_U	DQ388458	1	1705	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Thecadiniaceae	Thecadinium	Thecadinium_inclinatum			1		PLN	Thecadinium inclinatum strain ccmp1890 small subunit ribosomal RNA			ccmp1890																											culture								
EF202920.1.1720_U	EF202920	1	1720	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Gambierdiscus	Gambierdiscus_caribaeus			1	2007-12-31 00:00:00	PLN	Gambierdiscus sp. caribaeus clone NOAA11_5 small subunit ribosomal					NOAA11_5												Litaker,R.W., Vandersea,M.W., Kibler,S.R., Faust,M.A., Chinain,M.,	Unpublished							marine benthic biome					environmental								
DQ785885.589.2389_U	DQ785885	589	2389	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_pacificum			1	2007-05-07 00:00:00	PLN	Alexandrium catenella strain Axsp-K01 5' external transcribed			Axsp-K01									South Korea: Nanpo, Jinhae Bay					Ki,J.S. and Han,M.S.	J. Eukaryot. Microbiol. 54 (2), 210-219 (2007)							marine pelagic biome					culture								
AB764270.1.1742_U	AB764270	1	1742	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Gambierdiscus	Gambierdiscus_scabrosus			1	2014-07-25 00:00:00	PLN	Gambierdiscus scabrosus gene for 18S ribosomal RNA, partial			G1G		G1G_C3				Actinotrichia fragilis	14/04/2010		Japan:Okinawa, Yaese Town, Gushichan		Nishimura, T.			Nishimura,T., Sato,S., Tawong,W., Sakanari,H., Uehara,K.,	PLoS ONE 8 (4), E60882 (2013)							marine benthic biome					culture								
FJ402958.1.1210_U	FJ402958	1	1210	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos_fusus			1	2010-01-28 00:00:00	PLN	Neoceratium fusus isolate FG71 small subunit ribosomal RNA gene,						FG71	single dinoflagellate cell					"France: Marseille, Endoume pier on the Mediterranean Sea"""	43.2800 N 5.3489 E				Gomez,F., Moreira,D. and Lopez-Garcia,P.	Protist (2009) In press							marine pelagic biome					isolate	single cell isolation		43.28	5.3489				
EF202895.1.1726_U	EF202895	1	1726	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Gambierdiscus	Gambierdiscus_australes			1	2007-12-31 00:00:00	PLN	Gambierdiscus australes clone RAV92_5 small subunit ribosomal RNA					RAV92_5												Litaker,R.W., Vandersea,M.W., Kibler,S.R., Faust,M.A., Chinain,M.,	Unpublished							marine benthic biome					environmental								
GU820244.1.1196_U	GU820244	1	1196	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax_polygramma					ENV	Uncultured dinoflagellate clone AB5F15RJ6C02 18S ribosomal RNA					AB5F15RJ6C02		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
DQ867107.1.1718_U	DQ867107	1	1718	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax_spinifera			1	2006-08-27 00:00:00	PLN	Gonyaulax spinifera strain Adriatic small subunit ribosomal RNA			Adriatic														Riccardi,M., Mariani,A., Guerrini,F., Boni,L. and Pistocchi,R.	Unpublished							marine pelagic biome					culture								
JF521619.1.1736_U	JF521619	1	1736	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_andersonii			1	2011-06-18 00:00:00	PLN	Alexandrium andersoni strain CCMP1597 18S ribosomal RNA gene,			CCMP1597									USA: Massachusetts			GTM242		Orr,R.J.S., Stuken,A., Rundberget,T., Eikrem,W. and Jakobsen,K.S.	Harmful Algae (2011) In press							marine pelagic biome					culture								
JN098250.1.1701_U	JN098250	1	1701	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense					PLN	Alexandrium sp. HT140G4 clone 3 18S ribosomal RNA gene, partial			HT140G4		3																									culture								
JN098319.1.1702_U	JN098319	1	1702	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense			1	2012-01-12 00:00:00	PLN	Alexandrium sp. AL10 clone 11 18S ribosomal RNA gene, partial			AL10		11												Zhang,H. and Lin,S.	Unpublished							marine pelagic biome					culture								
AB088296.1.1800_U	AB088296	1	1800	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense					PLN	Alexandrium tamarense gene for small subunit ribosomal RNA,			HI28									Japan			type A															culture								
JN098323.1.1702_U	JN098323	1	1702	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense			1	2012-01-12 00:00:00	PLN	Alexandrium sp. AL10 clone 15 18S ribosomal RNA gene, partial			AL10		15												Zhang,H. and Lin,S.	Unpublished							marine pelagic biome					culture								
AB088331.1.1801_U	AB088331	1	1801	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense			1	2007-04-14 00:00:00	PLN	Alexandrium tamarense gene for small subunit ribosomal RNA,			ULW9903									South Korea:Ulsan			type L		Kim,C.-J., Sako,Y., Uchida,A. and Kim,C.-H.	J. Kor. Soc. Oceanogr. 39, 172-185 (2004)							marine pelagic biome					culture								
GU820212.1.1071_U	GU820212	1	1071	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax_polygramma					ENV	Uncultured dinoflagellate clone AB5F13RJ1A06 18S ribosomal RNA					AB5F13RJ1A06		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
JQ638936.1.877_U	JQ638936	1	877	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax_spinifera					PLN	Gonyaulax spinifera isolate GSCQ-1 18S ribosomal RNA gene, partial						GSCQ-1						Mexico																		isolate								
EU805590.1.1725_U	EU805590	1	1725	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax_spinifera			1	2009-10-19 00:00:00	PLN	Gonyaulax spinifera strain GSA0602 small subunit ribosomal RNA			GSA0602														Riccardi,M., Guerrini,F., Roncarati,F., Milandri,A., Cangini,M.,	Harmful Algae 8 (2), 279-290 (2009)							marine pelagic biome					culture								
AY883006.1.1791_U	AY883006	1	1791	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_minutum			1	2009-10-20 00:00:00	PLN	Alexandrium minutum isolate CCMP 113 18S ribosomal RNA gene,						CCMP 113	42.3200N 08.8000W Ria de Vigo					Spain					Rogers,J.E., Leblond,J.D. and Moncreiff,C.A.	Harmful Algae 5 (3), 275-280 (2006)							marine pelagic biome					isolate								
JF521628.1.1736_U	JF521628	1	1736	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense			1	2011-06-18 00:00:00	PLN	Alexandrium fundyense strain CCMP1980 18S ribosomal RNA gene,			CCMP1980									Canada: Bay of Fundy			rRNA A		Orr,R.J.S., Stuken,A., Rundberget,T., Eikrem,W. and Jakobsen,K.S.	Harmful Algae (2011) In press							marine pelagic biome					culture								
AJ535381.1.1771_U	AJ535381	1	1771	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_ostenfeldii			1	2003-08-14 00:00:00	PLN	Alexandrium ostenfeldii 18S rRNA gene, strain K0324.			K0324									Denmark					John,U., Fensome,R.A. and Medlin,L.K.	Mol. Biol. Evol. 20 (7), 1015-1027 (2003)							marine pelagic biome					culture								
EF202899.1.1733_U	EF202899	1	1733	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Gambierdiscus	Gambierdiscus_carolinianus			1	2007-12-31 00:00:00	PLN	Gambierdiscus sp. carolinianus clone NOAA6_7_1 small subunit					NOAA6_7_1												Litaker,R.W., Vandersea,M.W., Kibler,S.R., Faust,M.A., Chinain,M.,	Unpublished							marine benthic biome					environmental								
AJ535390.1.1771_U	AJ535390	1	1771	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_taylorii			1	2003-08-14 00:00:00	PLN	Alexandrium taylori 18S rRNA gene, strain AY1T.			AY1T									Italy					John,U., Fensome,R.A. and Medlin,L.K.	Mol. Biol. Evol. 20 (7), 1015-1027 (2003)							marine pelagic biome					culture								
AB088307.1.1800_U	AB088307	1	1800	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense			1	2007-04-14 00:00:00	PLN	Alexandrium tamarense gene for small subunit ribosomal RNA,			SJC9516									South Korea:Chinhae Bay			type M		Kim,C.-J., Sako,Y., Uchida,A. and Kim,C.-H.	J. Kor. Soc. Oceanogr. 39, 172-185 (2004)							marine pelagic biome					culture								
EF202923.1.1720_U	EF202923	1	1720	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Gambierdiscus	Gambierdiscus_caribaeus			1	2007-12-31 00:00:00	PLN	Gambierdiscus sp. caribaeus clone NOAA20_4 small subunit ribosomal					NOAA20_4												Litaker,R.W., Vandersea,M.W., Kibler,S.R., Faust,M.A., Chinain,M.,	Unpublished							marine benthic biome					environmental								
EF202854.1.1725_U	EF202854	1	1725	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Fukuyoa	Fukuyoa_ruetzleri			1	2007-12-31 00:00:00	PLN	Gambierdiscus sp. ruetzleri clone NOAA22_1_2 small subunit					NOAA22_1_2												Litaker,R.W., Vandersea,M.W., Kibler,S.R., Faust,M.A., Chinain,M.,	Unpublished							marine benthic biome					environmental								
AB764249.1.1697_U	AB764249	1	1697	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Gambierdiscus	Gambierdiscus_scabrosus			1	2014-07-25 00:00:00	PLN	Gambierdiscus scabrosus gene for 18S ribosomal RNA, partial			KW070922_2		KW070922_2_C2		macroalgae			22/09/2007		"Japan:Kochi, Kashiwa Island, Otsuki Town, Kashiwajima"""		Nakamura, T.			Nishimura,T., Sato,S., Tawong,W., Sakanari,H., Uehara,K.,	PLoS ONE 8 (4), E60882 (2013)							marine benthic biome					culture								
AF022153.1.1752_U	AF022153	1	1752	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos_fusus			1	1998-02-20 00:00:00	PLN	Ceratium fusus 18S ribosomal RNA gene, complete sequence.			CCMP154														Saunders,G.W., Hill,D.R.A., Sexton,J.P. and Andersen,R.A.	Plant Syst. Evol. (Suppl.) 11, 237-259 (1997)							marine pelagic biome					culture								
EF202867.1.1728_U	EF202867	1	1728	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Gambierdiscus	Gambierdiscus_belizeanus			1	2007-12-31 00:00:00	PLN	Gambierdiscus belizeanus clone NOAA18_2_1 small subunit ribosomal					NOAA18_2_1										ribotype 2		Litaker,R.W., Vandersea,M.W., Kibler,S.R., Faust,M.A., Chinain,M.,	Unpublished							marine benthic biome					environmental								
JN098279.1.1703_U	JN098279	1	1703	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense			1	2012-01-12 00:00:00	PLN	Alexandrium sp. ACC01 clone 14 18S ribosomal RNA gene, partial			ACC01		14												Zhang,H. and Lin,S.	Unpublished							marine pelagic biome					culture								
JN098230.1.1702_U	JN098230	1	1702	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense					PLN	Alexandrium sp. LKC11 clone 14 18S ribosomal RNA gene, partial			LKC11		14																									culture								
JN098197.1.1538_U	JN098197	1	1538	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense					ENV	Uncultured dinoflagellate clone 23LI08 small subunit ribosomal RNA					23LI08		Northport Harbor, Long Island Sound																							environmental								
AY347308.401.2201_U	AY347308	401	2201	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_pacificum			1	2008-07-21 00:00:00	PLN	Alexandrium catenella 5' external transcribed spacer, partial			AxCt_K01									South Korea					Ki,J.S., Jang,G.Y. and Han,M.S.	Mar. Biotechnol. 6 (6), 587-593 (2004)							marine pelagic biome					culture								
GU647188.1.1536_U	GU647188	1	1536	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Ceratium	Ceratium_sp.					ENV	Uncultured dinoflagellate clone ML2_dino18S-3 18S small subunit					ML2_dino18S-3		">5 micrometer fraction of surface water, Mirror Lake, June 28"""					USA: Connecticut, Storrs	41.80 N 72.24 W		"similar to Ceratium hirundinella (INSD accession AY443014)"""															environmental			41.8	-72.24				
JN098293.1.1703_U	JN098293	1	1703	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense			1	2012-01-12 00:00:00	PLN	Alexandrium sp. ACQH01 clone 14 18S ribosomal RNA gene, partial			ACQH01		14												Zhang,H. and Lin,S.	Unpublished							marine pelagic biome					culture								
JF906991.1.1801_U	JF906991	1	1801	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_pacificum			1	2011-06-18 00:00:00	PLN	Alexandrium tamarense strain ATCI03 18S ribosomal RNA gene, partial			ATCI03				South China Sea										Tang,X., Yu,R., Zhou,M. and Yu,Z.	Chin. J. Oceanol. Limnol. (2011) In press							marine pelagic biome					culture								
EF202858.1.1724_U	EF202858	1	1724	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Fukuyoa	Fukuyoa_ruetzleri			1	2007-12-31 00:00:00	PLN	Gambierdiscus sp. ruetzleri clone NOAA3_5_23 small subunit					NOAA3_5_23												Litaker,R.W., Vandersea,M.W., Kibler,S.R., Faust,M.A., Chinain,M.,	Unpublished							marine benthic biome					environmental								
JN098252.1.1702_U	JN098252	1	1702	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense					PLN	Alexandrium sp. HT140G4 clone 5 18S ribosomal RNA gene, partial			HT140G4		5																									culture								
DQ785886.555.2355_U	DQ785886	555	2355	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_pacificum			1	2007-05-07 00:00:00	PLN	Alexandrium catenella strain Axsp-K03 5' external transcribed			Axsp-K03									South Korea: Jangmok					Ki,J.S. and Han,M.S.	J. Eukaryot. Microbiol. 54 (2), 210-219 (2007)							marine pelagic biome					culture								
JN098304.1.1702_U	JN098304	1	1702	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense			1	2012-01-12 00:00:00	PLN	Alexandrium sp. AL10 clone 11 18S ribosomal RNA gene, partial			AL10		11												Zhang,H. and Lin,S.	Unpublished							marine pelagic biome					culture								
DQ500122.1.1544_U	DQ500122	1	1544	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Pyrodinium	Pyrodinium_bahamense_var._compressum			1	2006-08-28 00:00:00	PLN	Pyrodinium bahamense var. compressum isolate PS 18S ribosomal RNA						PS						Malaysia: Sepanggar Bay, Kota Kinabalu, Sabah					Chin,W.L., Teoh,P.L. and Anton,A.	(in) 12TH INTERNATIONAL CONFERENCE ON HARMFUL ALGAE;							marine pelagic biome					isolate								
JN098216.1.1702_U	JN098216	1	1702	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense					PLN	Alexandrium sp. HT140G4 18S ribosomal RNA, partial sequence.			HT140G4																											culture								
GU820666.1.1200_U	GU820666	1	1200	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax_polygramma					ENV	Uncultured dinoflagellate clone AB5F15RJ6E10 18S ribosomal RNA					AB5F15RJ6E10		"anoxic water column sample, Cariaco Basin, Caribbean Sea"""																							environmental								
AF052190.1.1795_U	AF052190	1	1795	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax_spinifera			1	1998-03-19 00:00:00	PLN	Gonyaulax spinifera 18S ribosomal RNA gene, complete sequence.			GSTL1														Usup,G., Teen,L.P., Pin,L.C., Jin,L.S. and Ahmad,A.	Unpublished							marine pelagic biome					culture								
JN098256.1.1702_U	JN098256	1	1702	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense					PLN	Alexandrium sp. HT140G4 clone 9 18S ribosomal RNA gene, partial			HT140G4		9																									culture								
JN098257.1.1702_U	JN098257	1	1702	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense					PLN	Alexandrium sp. HT140G4 clone 10 18S ribosomal RNA gene, partial			HT140G4		10																									culture								
JN098238.1.1702_U	JN098238	1	1702	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense					PLN	Alexandrium sp. GTM253 clone 6 18S ribosomal RNA gene, partial			GTM253		6																									culture								
