pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
FJ549370.1.1796_U	FJ549370	1	1796	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_sp.			1	2009-01-20 00:00:00	PLN	Heterocapsa sp. HE04 18S ribosomal RNA gene, complete sequence.							homogenized jellyfish		Cotylorhiza tuberculata			Spain			PCR_primers=fwd_name: Euk A, rev_name: Euk B		Skovgaard,A.	Unpublished							marine pelagic biome	symbiont	Cotylorhiza tuberculata											
AB120001.1.1725_U	AB120001	1	1725	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_spirale			1	2009-10-08 00:00:00	PLN	Gyrodinium spirale gene for 18S rRNA, partial sequence.												Japan: Hokkaido, Otaru, Otaru-Bay					Takano,Y. and Horiguchi,T.	Phycological Res. 52, 107-116 (2004)							marine pelagic biome						single cell isolation							
AB181894.1.1744_U	AB181894	1	1744	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium_leonis			1	2006-03-29 00:00:00	PLN	Protoperidinium leonis gene for 18S rRNA, partial sequence,							"Isolated from seawater sample collected on 26 Mar 2003"""					Japan: Hokkaido, Ishikari					Yamaguchi,A. and Horiguchi,T.	Phycological Res. 53, 30-42 (2005)							marine pelagic biome						single cell isolation							
AB466287.1.1730_U	AB466287	1	1730	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Polykrikos	Polykrikos_schwartzii			1	2014-03-05 00:00:00	PLN	Polykrikos schwartzii gene for small subunit ribosomal RNA,												Japan:Nagasaki, Omura Bay					Matsuoka,K., Kawami,H., Nagai,S., Iwataki,M. and Takayama,H.	Rev. Palaeobot. Palynol. 154, 79-90 (2009)							brackish water environment						single cell isolation							
EF492501.1.1795_U	EF492501	1	1795	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karenia	Karenia_brevis			1	2008-03-31 00:00:00	PLN	Karenia brevis isolate CCMP718 18S small subunit ribosomal RNA						CCMP718											Leblond,J.D., Logares,R., Rengefors,K. and Evens,T.J.	Unpublished							marine pelagic biome					isolate								
AF274265.1.1753_U	AF274265	1	1753	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_niei			1	2001-09-10 00:00:00	PLN	Heterocapsa niei strain CCMP 447 small subunit ribosomal RNA gene,			CCMP 447														Saldarriaga,J.F., Taylor,F.J., Keeling,P.J. and Cavalier-Smith,T.	J. Mol. Evol. 53 (3), 204-213 (2001)							marine pelagic biome					culture								
JQ639757.1.1706_U	JQ639757	1	1706	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Ceratium	Ceratium_furcoides			1	2012-05-21 00:00:00	PLN	Ceratium furcoides voucher HBI:SC201002a small subunit ribosomal								HBI:SC201002a									Zhang,Q., Liu,G.X. and Hu,Z.Y.	Unpublished							freshwater biome					specimen	single cell isolation							
EU418955.1.1588_U	EU418955	1	1588	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium_polykrikoides			1	2009-01-30 00:00:00	PLN	Cochlodinium polykrikoides clone GD1588bp37 18S ribosomal RNA gene,					GD1588bp37		surface water			Aug-2007		South Korea: Gaedo					Park,T.-G., Park,G.-H., Park,Y.T., Kang,Y.S., Bae,H.M., Kim,C.H.,	Harmful Algae 8, 430-440 (2009)							marine pelagic biome					isolate	single cell isolation							
AY883004.1.1784_U	AY883004	1	1784	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_tamarense			1	2009-10-20 00:00:00	PLN	Alexandrium tamarense isolate UTEX2521 18S ribosomal RNA gene,						UTEX2521	townet sample from St. Germane River					United Kingdom: Cornwall, England					Rogers,J.E., Leblond,J.D. and Moncreiff,C.A.	Harmful Algae 5 (3), 275-280 (2006)							marine pelagic biome					isolate								
AB088297.1.1800_U	AB088297	1	1800	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fundyense			1	2007-04-14 00:00:00	PLN	Alexandrium tamarense gene for small subunit ribosomal RNA,			HI28									Japan			type Q		Kim,C.-J., Sako,Y., Uchida,A. and Kim,C.-H.	J. Kor. Soc. Oceanogr. 39, 172-185 (2004)							marine pelagic biome					culture								
AF022201.1.1803_U	AF022201	1	1803	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Pentapharsodinium	Pentapharsodinium_tyrrhenicum			1	1998-01-28 00:00:00	PLN	Pentapharsodinium tyrrhenicum 18S ribosomal RNA gene, complete																	Saunders,G.W., Hill,D.R., Sexton,J.P. and Andersen,R.A.	(in) Bhattacharya,D. (Ed.);							marine pelagic biome													
JN255736.1.1584_U	JN255736	1	1584	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Symbiodinium	Symbiodinium_sp.			1	2011-12-26 00:00:00	PLN	Symbiodinium sp. JW-2011 isolate K2_4R small subunit ribosomal RNA						K2_4R			Acropora millepora (blue)								Hartle-Mougiou,K., D Angelo,C., Smith,E.G., Burt,J., West,P. and	Unpublished							marine pelagic biome	symbiont	Acropora millepora			isolate	single cell isolation							
AB686256.1.1717_U	AB686256	1	1717	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Lepidodinium	Lepidodinium_viride			1	2012-06-05 00:00:00	PLN	Lepidodinium viride gene for 18S ribosomal RNA, partial sequence,			T03-1							18-sept.-03		"Indian Ocean: Andaman Sea, the southeast offshore of Phuket Island"""					Matsumoto,T., Kawachi,M., Miyashita,H. and Inagaki,Y.	Journal of Plant Research (2012), 125(6), 705-711							marine pelagic biome					culture								
DQ004735.1.1783_U	DQ004735	1	1783	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_micans			1	2006-01-01 00:00:00	PLN	Prorocentrum micans clone PmicC small subunit ribosomal RNA gene,					PmicC												Wang,B., Yu,Z.G., Mi,T.Z. and Lu,S.H.	Unpublished							marine pelagic biome					environmental								
HM853772.1.1218_U	HM853772	1	1218	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophysiales	Oxyphysiaceae	Phalachroma	Phalacroma_parvulum			1	2011-08-02 00:00:00	PLN	Phalacroma parvulum isolate FG503 18S ribosomal RNA gene, partial						FG503	"single dinoflagellate cell collected at the Levantine Basin"""					Mediterranean Sea					Gomez,F., Lopez-Garcia,P. and Moreira,D.	J. Phycol. 47 (2), 393-406 (2011)							marine pelagic biome					isolate	single cell isolation							
EU293237.1.1755_U	EU293237	1	1755	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Apicoporus	Apicoporus_parvidiaboli			1	2008-06-30 00:00:00	PLN	Apicoporus parvidiaboli horned morphotype 18S ribosomal RNA gene,															horned morphotype; horned antapex		Sparmann,S.F., Leander,B.S. and Hoppenrath,M.	Protist 159 (3), 383-399 (2008)							marine benthic biome						single cell isolation							
AB605811.1.1574_U	AB605811	1	1574	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Gambierdiscus	Gambierdiscus_scabrosus			1	2014-07-25 00:00:00	PLN	Gambierdiscus scabrosus gene for 18S ribosomal RNA, partial			OSSG13		C3		attached to Actinotrichia fragilis			21/08/2008		Japan:Okinawa, Motobu, Sesoko	26.65 N 127.87 E	K. Onodera			Shah,M.M.R., Nagamura,G., Faria,D.G., Taira,Y., Onodera,K.,	ICHA 14 (Conference Proceedings Crete 2010), 196-198 (2012)							marine benthic biome					culture			26.65	127.87				
EF492495.1.1795_U	EF492495	1	1795	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniales_X	Levanderina	Levanderina_fissa			1	2008-03-31 00:00:00	PLN	Gymnodinium uncatenatum isolate NEPCC533 18S small subunit						NEPCC533											Leblond,J.D., Logares,R., Rengefors,K. and Evens,T.J.	Unpublished							marine pelagic biome					isolate								
JQ446584.1.1227_U	JQ446584	1	1227	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Hetrodiniaceae	Heterodinium	Heterodinium_milneri			1	2012-07-29 00:00:00	PLN	Heterodinium milneri isolate FG470 18S ribosomal RNA gene, partial						FG470	"single dinoflagellate cell collected at the open Ionian Sea"""					Mediterranean Sea					Gomez,F., Lopez-Garcia,P., Dolan,J.R. and Moreira,D.	Eur. J. Phycol. 47 (2), 95-104 (2012)							marine pelagic biome					isolate	single cell isolation							
AY421771.1.1788_U	AY421771	1	1788	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Akashiwo	Akashiwo_sanguinea			1	2007-03-15 00:00:00	PLN	Akashiwo sanguinea isolate Gsakor11 small subunit ribosomal RNA						Gsakor11											Kim,S.H., Kim,K.Y., Kim,C.H., Lee,W.S., Chang,M. and Lee,J.H.	J. Microbiol. Biotechnol. 14, 959-966 (2004)							marine pelagic biome					isolate								
EF492487.1.1778_U	EF492487	1	1778	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Coolia	Coolia_monotis			1	2008-03-31 00:00:00	PLN	Coolia monotis isolate CCMP1345 18S small subunit ribosomal RNA						CCMP1345											Leblond,J.D., Logares,R., Rengefors,K. and Evens,T.J.	Unpublished							marine pelagic biome					isolate								
JX473656.1.1367_U	JX473656	1	1367	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Blastodiniaceae	Blastodinium	Blastodinium_mangini			1	2012-08-28 00:00:00	PLN	Blastodinium mangini isolate BM05 18S small subunit ribosomal RNA						BM05			Oncaea sp.	21-sept.-04		Spain: Barcelona, Mediterranean Sea	41.37972 N 2.22083 E				Skovgaard,A., Karpov,S.A. and Guillou,L.	Front Microbiol 3, 305 (2012)							marine pelagic biome	parasite	Copepod Oncaea sp.			isolate	single cell isolation		41.37972	2.22083				
JF521622.1.1746_U	JF521622	1	1746	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_fraterculus			1	2011-06-18 00:00:00	PLN	Alexandrium fraterculus strain AF0307MIE01 18S ribosomal RNA gene,			AF0307MIE01									Japan: Mie					Orr,R.J.S., Stuken,A., Rundberget,T., Eikrem,W. and Jakobsen,K.S.	Harmful Algae (2011) In press							marine pelagic biome					culture								
HQ896315.1.1736_U	HQ896315	1	1736	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Margalefidinium	Margalefidinium_fulvescens			1	2011-06-01 00:00:00	PLN	Cochlodinium fulvescens 18S ribosomal RNA gene, partial sequence.										04-Dec-2006		USA: Santa Monica Bay, Los Angeles, California					Jones,A.C., Schnetzer,A., Countway,P.D., Tomas,C.R., Kudela,R.M.,	Unpublished							marine pelagic biome						single cell isolation							
AB686255.1.1713_U	AB686255	1	1713	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Lepidodinium	Lepidodinium_sp.			1	2012-06-05 00:00:00	PLN	Lepidodinium sp. MH 360 gene for 18S ribosomal RNA, partial			MH 360							09-sept.-09		Pacific Ocean	38.00 N 147.00 E				Matsumoto,T., Kawachi,M., Miyashita,H. and Inagaki,Y.	Journal of Plant Research (2012), 125(6), 705-711							marine pelagic biome					culture			38	147				
HM853769.1.1221_U	HM853769	1	1221	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophysiales	Amphisoleniaceae	Triposolenia	Triposolenia_bicornis			1	2011-08-02 00:00:00	PLN	Triposolenia bicornis isolate FG1157 18S ribosomal RNA gene,						FG1157	"single dinoflagellate cell collected at Villefranche"""					Mediterranean Sea					Gomez,F., Lopez-Garcia,P. and Moreira,D.	J. Phycol. 47 (2), 393-406 (2011)							marine pelagic biome					isolate	single cell isolation							
HE611580.1.1746_U	HE611580	1	1746	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_moestrupii			1	2012-11-29 00:00:00	PLN	Gyrodinium sp. HJ-2011 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2										01-oct.-09		South Korea:Saemankeum		Yoon, EY	internal transcribed spacer 1, ITS1		Yoon,E.Y., Kang,N.S. and Jeong,H.J.	J. Eukaryot. Microbiol. 59 (6), 571-586 (2012)							marine pelagic biome													
EU293235.1.1756_U	EU293235	1	1756	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Apicoporus	Apicoporus_glaber			1	2008-06-30 00:00:00	PLN	Apicoporus glaber 18S ribosomal RNA gene, partial sequence.																	Sparmann,S.F., Leander,B.S. and Hoppenrath,M.	Protist 159 (3), 383-399 (2008)							marine benthic biome						single cell isolation							
AJ535392.1.1781_U	AJ535392	1	1781	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_pacificum			1	2003-08-14 00:00:00	PLN	Alexandrium catenella 18S rRNA gene, strain BAHME217.			BAHME217									Spain					John,U., Fensome,R.A. and Medlin,L.K.	Mol. Biol. Evol. 20 (7), 1015-1027 (2003)							marine pelagic biome					culture								
GU327677.1.1791_U	GU327677	1	1791	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_pseudopanamense			1	2011-03-02 00:00:00	PLN	Prorocentrum pseudopanamense isolate IFR709 18S small subunit						IFR709	South Brittany			31-juil.-07		France		M. Loir			Chomerat,N., Zentz,F., Boulben,S., Bilien,G., van Wormhoudt,A. and	Phycologia 50 (2), 202-214 (2011)							marine benthic biome					isolate	single cell isolation							
EF202878.1.1726_U	EF202878	1	1726	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Gambierdiscus	Gambierdiscus_toxicus			1	2007-12-31 00:00:00	PLN	Gambierdiscus toxicus clone GTT91_4_1 small subunit ribosomal RNA					GTT91_4_1												Litaker,R.W., Vandersea,M.W., Kibler,S.R., Faust,M.A., Chinain,M.,	Unpublished							marine benthic biome					environmental								
EF202920.1.1720_U	EF202920	1	1720	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Gambierdiscus	Gambierdiscus_caribaeus			1	2007-12-31 00:00:00	PLN	Gambierdiscus sp. caribaeus clone NOAA11_5 small subunit ribosomal					NOAA11_5												Litaker,R.W., Vandersea,M.W., Kibler,S.R., Faust,M.A., Chinain,M.,	Unpublished							marine benthic biome					environmental								
DQ238042.1.1802_U	DQ238042	1	1802	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_hoffmannianum			1	2008-06-19 00:00:00	PLN	Prorocentrum belizeanum small subunit ribosomal RNA gene, internal							macroalgae					Belize: Carrie Bow Cay					Faust,M.A., Vandersea,M.W., Kibler,S.R., Tester,P.A. and	J. Phycol. 44 (1), 232-240 (2008)							marine benthic biome													
EF492498.1.1790_U	EF492498	1	1790	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniales_X	Levanderina	Levanderina_fissa			1	2008-03-31 00:00:00	PLN	Gyrodinium uncatenum isolate NEPCC607 18S small subunit ribosomal						NEPCC607											Leblond,J.D., Logares,R., Rengefors,K. and Evens,T.J.	Unpublished							marine pelagic biome					isolate								
EU780638.1.1772_U	EU780638	1	1772	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_micans			1	2010-03-05 00:00:00	PLN	Prorocentrum micans isolate CCMP1589 small subunit ribosomal RNA						CCMP1589											Handy,S.M., Bachvaroff,T.R., Timme,R.E., Coats,D.W., Kim,S. and	J. Phycol. 45 (5), 1163-1174 (2009)							marine pelagic biome					isolate								
DQ785885.589.2389_U	DQ785885	589	2389	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Alexandrium	Alexandrium_pacificum			1	2007-05-07 00:00:00	PLN	Alexandrium catenella strain Axsp-K01 5' external transcribed			Axsp-K01									South Korea: Nanpo, Jinhae Bay					Ki,J.S. and Han,M.S.	J. Eukaryot. Microbiol. 54 (2), 210-219 (2007)							marine pelagic biome					culture								
AB261516.1.1755_U	AB261516	1	1755	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium_pallidum			1	2006-12-27 00:00:00	PLN	Protoperidinium pallidum gene for 18S rRNA.							Isolated from seawater sample			11-MAY-2004		Japan:Nagasaki, Omura Bay					Matsuoka,K., Kawami,H., Fujii,R. and Iwataki,M.	Phycologia 45, 632-641 (2006)							marine pelagic biome						single cell isolation							
AF274249.1.1756_U	AF274249	1	1756	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Peridiniales_X	Adenoides	Adenoides_eludens			1	2001-09-10 00:00:00	PLN	Adenoides eludens strain CCCM 683 small subunit ribosomal RNA gene,			CCCM 683														Saldarriaga,J.F., Taylor,F.J., Keeling,P.J. and Cavalier-Smith,T.	J. Mol. Evol. 53 (3), 204-213 (2001)							marine benthic biome					culture								
HQ868996.1.872_U	HQ868996	1	872	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_spirale					ENV	Uncultured eukaryote clone SHAX499 18S ribosomal RNA gene, partial					SHAX499		"Saanich Inlet, oxygenated marine water column, 10 m depth"""			24-Apr-2007		Canada: Vancouver																		environmental								
HQ890884.1.1789_U	HQ890884	1	1789	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_consutum			1	2012-02-06 00:00:00	PLN	Prorocentrum consutum isolate IFR10-096 small subunit ribosomal RNA						IFR10-096	Arabian Gulf			May-2010		Kuwait					Chomerat,N., Saburova,M., Bilien,G. and Al-Yamani,F.	J. Phycol. 48 (1), 211-221 (2012)							marine benthic biome					isolate	single cell isolation							
AB764270.1.1742_U	AB764270	1	1742	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Goniodomataceae	Gambierdiscus	Gambierdiscus_scabrosus			1	2014-07-25 00:00:00	PLN	Gambierdiscus scabrosus gene for 18S ribosomal RNA, partial			G1G		G1G_C3				Actinotrichia fragilis	14/04/2010		Japan:Okinawa, Yaese Town, Gushichan		Nishimura, T.			Nishimura,T., Sato,S., Tawong,W., Sakanari,H., Uehara,K.,	PLoS ONE 8 (4), E60882 (2013)							marine benthic biome					culture								
AY139195.1.1593_U	AY139195	1	1593	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Symbiodinium	Symbiodinium_sp._Clade_E			1	2005-04-06 00:00:00	PLN	Symbiodinium sp. strain Kenting E clone AP812E small subunit			Kenting		AP812E				Acropora palifera								Chen,C.A., Yang,Y.-W., Wei,N.-W.V., Tsai,W.-S. and Fang,L.-S.	Unpublished							marine pelagic biome	symbiont	Acropora palifera			culture	single cell isolation							
